WWTP,date,population_served,n1_sars_cov2_conc,n2_sars_cov2_conc,average_flow_rate,geoMean,sars_cov2_adj_load_log10,n
Janesville WW Utility,2021-04-13,63500,83878,86981,13.22,85415.4103075083,1.24999396129316,164
Janesville WW Utility,2021-04-17,63500,184792,233612,11.75,207773.022079384,1.58485329799859,164
Janesville WW Utility,2021-04-20,63500,91627,132432,11.57,110156.011474635,1.30256783627251,164
Janesville WW Utility,2021-04-24,63500,54845,95149,11.23,72238.8185465405,1.10637666552142,164
Janesville WW Utility,2021-04-27,63500,60486,33000,11.41,44677.0410837602,0.904596321628273,164
Janesville WW Utility,2021-05-01,63500,109648,128091,11.09,118511.273590321,1.31591748618379,164
Janesville WW Utility,2021-05-04,63500,20000,33000,11.53,25690.4651573303,0.668827549773658,164
Janesville WW Utility,2021-05-08,63500,20000,33000,11.47,25690.4651573303,0.666561660380226,164
Janesville WW Utility,2021-05-11,63500,20000,33000,11.81,25690.4651573303,0.679248140092473,164
Janesville WW Utility,2021-05-15,63500,32000,50000,11.51,40000,0.860361589665778,164
Janesville WW Utility,2021-05-18,63500,32000,50000,11.79,40000,0.870800071131076,164
Janesville WW Utility,2021-05-22,63500,32000,50000,11.518,40000,0.860663340229874,164
Janesville WW Utility,2021-05-25,63500,90617,143782,11.504,114145.054619112,1.31553224799572,164
Janesville WW Utility,2021-05-29,63500,32000,50000,10.98,40000,0.83988860615006,164
Janesville WW Utility,2021-06-01,63500,32000,50000,10.7,40000,0.828670043721196,164
Janesville WW Utility,2021-06-05,63500,20000,33000,10.77,25690.4651573303,0.63921394577694,164
Janesville WW Utility,2021-06-08,63500,20000,33000,10.95,25690.4651573303,0.646412361655096,164
Janesville WW Utility,2021-06-12,63500,20000,33000,9.52,25690.4651573303,0.585635190863433,164
Janesville WW Utility,2021-06-15,63500,20000,33000,10.83,25690.4651573303,0.641626699104279,164
Janesville WW Utility,2021-06-19,63500,20000,33000,9.86,25690.4651573303,0.60087515742017,164
Janesville WW Utility,2021-06-22,63500,20000,33000,10.77,25690.4651573303,0.63921394577694,164
Janesville WW Utility,2021-06-26,63500,20000,33000,9.88,25690.4651573303,0.601755187066587,164
Janesville WW Utility,2021-06-29,63500,20000,33000,9.43,25690.4651573303,0.581509935216287,164
Janesville WW Utility,2021-07-03,63500,20000,33000,9.43,25690.4651573303,0.581509935216287,164
Janesville WW Utility,2021-07-06,63500,20000,33000,9.37,25690.4651573303,0.578737833366737,164
Janesville WW Utility,2021-07-10,63500,20000,33000,10.01,25690.4651573303,0.607432319958277,164
Janesville WW Utility,2021-07-13,63500,20000,33000,9.73,25690.4651573303,0.595111082747311,164
Janesville WW Utility,2021-07-17,63500,20000,33000,9.53,25690.4651573303,0.586091143117285,164
Janesville WW Utility,2021-07-20,63500,20000,33000,9.9,25690.4651573303,0.602633437076509,164
Janesville WW Utility,2021-07-24,63500,20000,33000,9.8,25690.4651573303,0.598224318171454,164
Janesville WW Utility,2021-07-27,63500,77012,33000,10.21,50412.2604135145,0.908788187811882,164
Janesville WW Utility,2021-07-31,63500,161260,115034,9.61,136199.790161366,1.31412610085032,164
Janesville WW Utility,2021-08-03,63500,85001,72544,9.68,78525.8718130528,1.07811439875517,164
Janesville WW Utility,2021-08-07,63500,143824,110392,9.92,126004.043617655,1.29412242922307,164
Janesville WW Utility,2021-08-10,63500,132722,101953,11.59,116324.572064547,1.32698117419502,164
Janesville WW Utility,2021-08-14,63500,263315,229663,10.21,245914.035477847,1.59703533348252,164
Janesville WW Utility,2021-08-17,63500,20000,33000,10.27,25690.4651573303,0.618568686076237,164
Janesville WW Utility,2021-08-21,63500,118275,113393,10.02,115808.277230084,1.2618335973136,164
Janesville WW Utility,2021-08-24,63500,277448,164163,10.29,213416.719176357,1.53887008874639,164
Janesville WW Utility,2021-08-28,63500,189979,205347,9.641,197513.588679362,1.47694533745795,164
Janesville WW Utility,2021-08-31,63500,313389,393056,9.691,350969.267577661,1.72886395766213,164
Janesville WW Utility,2021-09-04,63500,269069,118443,9.13,178519.85762654,1.40938358405168,164
Janesville WW Utility,2021-09-07,63500,208477,195271,8.84,201765.98391949,1.44852648932618,164
Janesville WW Utility,2021-09-11,63500,94067,126676,8.85,109160.57572219,1.1822353629159,164
Janesville WW Utility,2021-09-14,63500,237817,168954,8.82,200449.82768264,1.44470054708385,164
Janesville WW Utility,2021-09-18,63500,82126,136418,8.56,105846.420194544,1.15437621382331,164
Janesville WW Utility,2021-09-21,63500,480252,398662,8.76,437559.393481616,1.78076739254442,164
Janesville WW Utility,2021-09-25,63500,280722,243114,8.5,261242.12582966,1.54368840954998,164
Janesville WW Utility,2021-09-28,63500,205287,204644,8.52,204965.247854362,1.4393461015329,164
Janesville WW Utility,2021-10-02,63500,98981,107651,9.062,103225.014560425,1.16823528535743,164
Janesville WW Utility,2021-10-05,63500,96016,33000,9.094,56289.6793382233,0.906409999227068,164
Janesville WW Utility,2021-10-09,63500,139389,141606,9.25,140493.126999153,1.31102308628351,164
Janesville WW Utility,2021-10-12,63500,273844,268740,9.83,271279.99660867,1.62319756388098,164
Janesville WW Utility,2021-10-16,63500,124561,74617,8.31,96407.3033384919,1.10093723363422,164
Janesville WW Utility,2021-10-19,63500,191095,180539,8.71,185742.025952664,1.406154607954,164
Janesville WW Utility,2021-10-23,63500,133773,126200,8.14,129931.33802128,1.22156459039543,164
Janesville WW Utility,2021-10-26,63500,164120,228396,9.77,193608.758892773,1.47404583939893,164
Janesville WW Utility,2021-10-30,63500,424371,530314,8.92,474394.226876761,1.82373052434166,164
Janesville WW Utility,2021-11-02,63500,307376,319191,9.04,313227.797004033,1.64925500119314,164
Janesville WW Utility,2021-11-06,63500,226395,344729,9.23,279365.212499695,1.60860030106245,164
Janesville WW Utility,2021-11-09,63500,621896,571732,8.99,596286.712808528,1.9264410984128,164
Janesville WW Utility,2021-11-13,63500,872260,879299,8.73,875772.428054229,2.08063178659056,164
Janesville WW Utility,2021-11-16,63500,646811,555002,8.59,599150.564234066,1.90875541117784,164
Janesville WW Utility,2021-11-20,63500,1066050,910945,8.66,985450.616342595,2.12837903218783,164
Janesville WW Utility,2021-11-23,63500,779670,528222,8.47,641746.715410371,1.93247333958081,164
Janesville WW Utility,2021-11-27,63500,227679,295073,7.89,259194.763772342,1.50792950162932,164
Janesville WW Utility,2021-11-30,63500,468397,405001,8.38,435547.073686645,1.75950539352592,164
Janesville WW Utility,2021-12-04,63500,830690,947650,8.56,887244.824442499,2.07774351404598,164
Janesville WW Utility,2021-12-07,63500,1135171,1154924,8.6,1145004.90479473,2.19053207299494,164
Janesville WW Utility,2021-12-11,63500,975140,1439652,9.42,1184846.9315823,2.24493942568417,164
Janesville WW Utility,2021-12-14,63500,544781,543757,9.55,544268.759177853,1.91304305298428,164
Janesville WW Utility,2021-12-18,63500,818826,995103,9.24,902671.706146814,2.11842807582901,164
Janesville WW Utility,2021-12-21,63500,417214,354105,8.93,384366.444255999,1.7328231997144,164
Janesville WW Utility,2021-12-25,63500,1555137,991932,8.23,1242010.52921624,2.2067513875331,164
Janesville WW Utility,2021-12-28,63500,1449820,1717307,9.39,1577905.58486241,2.36797288029621,164
Janesville WW Utility,2022-01-01,63500,2347834,2640639,8.58,2489936.14896567,2.5269017729025,164
Janesville WW Utility,2022-01-04,63500,1156095,1684898,8.8,1395672.65263385,2.28649251570013,164
