CaseSignal,NSignal,LogModel,hasIntercept,WeekStart,Bin Size,Offset,COR,R2,PVal
BinningThenSLDCases,AVGMean,FALSE,FALSE,Tuesday,14,0,0.508,0.701,4.2e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Tuesday,14,1,0.524,0.711,3.04e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Tuesday,14,2,0.529,0.717,2.48e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,7,-2,0.261,0.515,1.88e-07
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,7,-1,0.27,0.523,1.35e-07
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,7,0,0.299,0.539,7.04e-08
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,7,1,0.33,0.559,2.9e-08
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,7,2,0.342,0.567,2.04e-08
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,14,-2,0.505,0.691,5.67e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,14,-1,0.512,0.697,4.74e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,14,0,0.528,0.707,3.46e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,14,1,0.532,0.713,2.88e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Wednesday,14,2,0.538,0.718,2.45e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,7,-2,0.268,0.512,1.44e-07
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,7,-1,0.282,0.52,1.03e-07
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,7,0,0.324,0.547,3.34e-08
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,7,1,0.338,0.556,2.19e-08
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,7,2,0.381,0.581,6.93e-09
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,14,-2,0.518,0.702,4e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,14,-1,0.529,0.711,3.08e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,14,0,0.535,0.717,2.48e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,14,1,0.541,0.722,2.1e-06
BinningThenSLDCases,AVGMean,FALSE,FALSE,Thursday,14,2,0.556,0.729,1.67e-06
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,-2,0.126,0.016,0.437
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,-1,0.132,0.0175,0.416
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,0,0.17,0.029,0.293
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,1,0.178,0.0317,0.272
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,2,0.198,0.039,0.222
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,-2,0.307,0.0944,0.188
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,-1,0.309,0.0954,0.185
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,0,0.345,0.119,0.136
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,1,0.353,0.125,0.126
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,2,0.363,0.132,0.115
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,7,-2,0.186,0.0347,0.256
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,7,-1,0.204,0.0416,0.213
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,7,0,0.22,0.0484,0.178
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,7,1,0.246,0.0603,0.132
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,7,2,0.25,0.0627,0.124
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,14,-2,0.398,0.158,0.0917
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,14,-1,0.406,0.165,0.0849
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,14,0,0.42,0.176,0.0738
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,14,1,0.432,0.186,0.065
BinningThenSLDCases,AVGMean,TRUE,TRUE,Friday,14,2,0.437,0.191,0.0613
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,7,-2,0.169,0.0286,0.303
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,7,-1,0.182,0.0333,0.266
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,7,0,0.209,0.0436,0.202
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,7,1,0.214,0.0456,0.192
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,7,2,0.222,0.0491,0.175
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,14,-2,0.379,0.143,0.11
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,14,-1,0.39,0.152,0.0989
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,14,0,0.404,0.163,0.0866
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,14,1,0.409,0.167,0.0823
BinningThenSLDCases,AVGMean,TRUE,TRUE,Saturday,14,2,0.414,0.172,0.0779
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,7,-2,0.146,0.0212,0.377
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,7,-1,0.168,0.0282,0.307
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,7,0,0.174,0.0304,0.288
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,7,1,0.183,0.0334,0.266
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,7,2,0.191,0.0364,0.244
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,14,-2,0.355,0.126,0.136
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,14,-1,0.366,0.134,0.123
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,14,0,0.372,0.139,0.117
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,14,1,0.378,0.143,0.11
BinningThenSLDCases,AVGMean,TRUE,TRUE,Sunday,14,2,0.386,0.149,0.102
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,7,-2,0.14,0.0196,0.395
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,7,-1,0.141,0.0199,0.391
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,7,0,0.153,0.0235,0.351
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,7,1,0.161,0.026,0.327
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,7,2,0.177,0.0314,0.281
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,14,-2,0.35,0.123,0.141
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,14,-1,0.353,0.124,0.139
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,14,0,0.36,0.13,0.13
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,14,1,0.368,0.136,0.121
BinningThenSLDCases,AVGMean,TRUE,TRUE,Monday,14,2,0.379,0.144,0.11
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,7,-2,0.11,0.0122,0.504
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,7,-1,0.116,0.0133,0.484
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,7,0,0.128,0.0164,0.437
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,7,1,0.145,0.021,0.379
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,7,2,0.171,0.0293,0.297
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,14,-2,0.326,0.107,0.173
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,14,-1,0.33,0.109,0.167
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,14,0,0.34,0.115,0.155
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,14,1,0.351,0.123,0.14
BinningThenSLDCases,AVGMean,TRUE,TRUE,Tuesday,14,2,0.355,0.126,0.136
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,7,-2,0.0864,0.00747,0.601
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,7,-1,0.0887,0.00786,0.591
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,7,0,0.112,0.0125,0.497
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,7,1,0.14,0.0195,0.397
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,7,2,0.147,0.0216,0.372
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,14,-2,0.305,0.0933,0.204
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,14,-1,0.31,0.0964,0.196
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,14,0,0.323,0.104,0.177
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,14,1,0.328,0.107,0.171
BinningThenSLDCases,AVGMean,TRUE,TRUE,Wednesday,14,2,0.335,0.112,0.161
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,-2,0.126,0.016,0.437
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,-1,0.132,0.0175,0.416
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,0,0.17,0.029,0.293
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,1,0.178,0.0317,0.272
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,7,2,0.198,0.039,0.222
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,-2,0.304,0.0927,0.205
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,-1,0.312,0.0974,0.193
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,0,0.318,0.101,0.184
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,1,0.326,0.106,0.173
BinningThenSLDCases,AVGMean,TRUE,TRUE,Thursday,14,2,0.341,0.116,0.153
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,-2,0.0602,0.95,1.36e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,-1,0.0735,0.951,6.92e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,0,0.0867,0.953,3.47e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,1,0.158,0.949,2.17e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,2,0.168,0.95,1.17e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,-2,0.0311,0.952,1.29e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,-1,0.0466,0.953,9.09e-15
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,0,0.0628,0.955,6.36e-15
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,1,0.2,0.944,5.01e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,2,0.208,0.946,3.75e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,7,-2,0.054,0.95,6.09e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,7,-1,0.0658,0.951,3.24e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,7,0,0.153,0.948,2.4e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,7,1,0.163,0.95,1.29e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,7,2,0.173,0.951,6.79e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,14,-2,0.034,0.951,6.71e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,14,-1,0.0472,0.953,4.95e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,14,0,0.212,0.945,4.64e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,14,1,0.222,0.946,3.47e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Friday,14,2,0.232,0.948,2.57e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,7,-2,0.032,0.951,4.49e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,7,-1,0.116,0.947,3.62e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,7,0,0.128,0.949,1.89e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,7,1,0.139,0.95,1e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,7,2,0.151,0.952,5.24e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,14,-2,0.0152,0.952,5.97e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,14,-1,0.171,0.943,6.03e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,14,0,0.183,0.945,4.43e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,14,1,0.194,0.947,3.32e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Saturday,14,2,0.204,0.948,2.47e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,7,-2,0.0853,0.946,5.36e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,7,-1,0.0974,0.948,2.83e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,7,0,0.11,0.95,1.47e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,7,1,0.122,0.951,7.73e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,7,2,0.134,0.953,4.02e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,14,-2,0.13,0.942,7.81e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,14,-1,0.141,0.944,5.8e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,14,0,0.154,0.945,4.26e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,14,1,0.164,0.947,3.21e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Sunday,14,2,0.175,0.948,2.42e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,7,-2,0.0766,0.947,3.54e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,7,-1,0.0894,0.949,1.84e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,7,0,0.103,0.951,9.38e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,7,1,0.116,0.952,4.87e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,7,2,0.129,0.954,2.47e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,14,-2,0.119,0.943,6.71e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,14,-1,0.132,0.945,4.95e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,14,0,0.145,0.946,3.63e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,14,1,0.157,0.948,2.74e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Monday,14,2,0.168,0.949,2.05e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,7,-2,0.0713,0.948,2.48e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,7,-1,0.0845,0.95,1.28e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,7,0,0.0983,0.952,6.52e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,7,1,0.111,0.953,3.35e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,7,2,0.124,0.955,1.68e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,14,-2,0.108,0.944,5.89e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,14,-1,0.121,0.945,4.35e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,14,0,0.135,0.947,3.2e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,14,1,0.146,0.948,2.41e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Tuesday,14,2,0.157,0.95,1.8e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,7,-2,0.0656,0.949,2.05e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,7,-1,0.079,0.95,1.05e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,7,0,0.0925,0.952,5.34e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,7,1,0.105,0.954,2.72e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,7,2,0.124,0.954,8.89e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,14,-2,0.101,0.944,5.14e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,14,-1,0.114,0.946,3.82e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,14,0,0.128,0.948,2.8e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,14,1,0.139,0.949,2.1e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Wednesday,14,2,0.15,0.951,1.56e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,-2,0.0602,0.95,1.36e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,-1,0.0735,0.951,6.92e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,0,0.0867,0.953,3.47e-28
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,1,0.158,0.949,2.17e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,7,2,0.168,0.95,1.17e-27
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,-2,0.103,0.945,4.18e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,-1,0.116,0.947,3.09e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,0,0.129,0.949,2.26e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,1,0.141,0.95,1.68e-14
SLDThenBinningCases,AVGMean,TRUE,FALSE,Thursday,14,2,0.152,0.952,1.23e-14
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,-2,0.0602,0.00363,0.708
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,-1,0.0735,0.0054,0.648
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,0,0.0867,0.00752,0.59
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,1,0.158,0.0251,0.322
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,2,0.168,0.0281,0.295
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,-2,0.0311,0.000967,0.894
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,-1,0.0466,0.00218,0.841
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,0,0.0628,0.00394,0.787
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,1,0.2,0.0398,0.386
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,2,0.208,0.0433,0.365
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,7,-2,0.054,0.00292,0.741
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,7,-1,0.0658,0.00433,0.687
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,7,0,0.153,0.0233,0.341
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,7,1,0.163,0.0266,0.308
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,7,2,0.173,0.03,0.279
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,14,-2,0.034,0.00116,0.887
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,14,-1,0.0472,0.00223,0.843
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,14,0,0.212,0.0451,0.355
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,14,1,0.222,0.0494,0.333
SLDThenBinningCases,AVGMean,FALSE,TRUE,Friday,14,2,0.232,0.0539,0.311
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,7,-2,0.032,0.00102,0.845
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,7,-1,0.116,0.0135,0.47
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,7,0,0.128,0.0165,0.424
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,7,1,0.139,0.0194,0.385
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,7,2,0.151,0.0227,0.347
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,14,-2,0.0152,0.000231,0.949
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,14,-1,0.171,0.0293,0.458
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,14,0,0.183,0.0336,0.426
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,14,1,0.194,0.0375,0.401
SLDThenBinningCases,AVGMean,FALSE,TRUE,Saturday,14,2,0.204,0.0415,0.376
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,7,-2,0.0853,0.00727,0.596
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,7,-1,0.0974,0.00949,0.545
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,7,0,0.11,0.0121,0.494
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,7,1,0.122,0.0148,0.449
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,7,2,0.134,0.0179,0.404
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,14,-2,0.13,0.0168,0.575
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,14,-1,0.141,0.02,0.541
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,14,0,0.154,0.0237,0.505
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,14,1,0.164,0.027,0.477
SLDThenBinningCases,AVGMean,FALSE,TRUE,Sunday,14,2,0.175,0.0306,0.448
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,7,-2,0.0766,0.00587,0.634
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,7,-1,0.0894,0.00799,0.578
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,7,0,0.103,0.0106,0.522
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,7,1,0.116,0.0134,0.471
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,7,2,0.129,0.0167,0.42
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,14,-2,0.119,0.0143,0.606
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,14,-1,0.132,0.0174,0.568
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,14,0,0.145,0.0211,0.53
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,14,1,0.157,0.0246,0.497
SLDThenBinningCases,AVGMean,FALSE,TRUE,Monday,14,2,0.168,0.0282,0.467
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,7,-2,0.0713,0.00508,0.658
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,7,-1,0.0845,0.00715,0.599
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,7,0,0.0983,0.00966,0.541
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,7,1,0.111,0.0124,0.488
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,7,2,0.124,0.0155,0.438
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,14,-2,0.108,0.0116,0.642
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,14,-1,0.121,0.0146,0.602
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,14,0,0.135,0.0181,0.561
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,14,1,0.146,0.0213,0.528
SLDThenBinningCases,AVGMean,FALSE,TRUE,Tuesday,14,2,0.157,0.0247,0.496
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,7,-2,0.0656,0.0043,0.684
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,7,-1,0.079,0.00625,0.623
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,7,0,0.0925,0.00855,0.565
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,7,1,0.105,0.011,0.514
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,7,2,0.124,0.0155,0.444
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,14,-2,0.101,0.0101,0.664
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,14,-1,0.114,0.013,0.623
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,14,0,0.128,0.0163,0.581
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,14,1,0.139,0.0194,0.548
SLDThenBinningCases,AVGMean,FALSE,TRUE,Wednesday,14,2,0.15,0.0226,0.515
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,-2,0.0602,0.00363,0.708
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,-1,0.0735,0.0054,0.648
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,0,0.0867,0.00752,0.59
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,1,0.158,0.0251,0.322
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,7,2,0.168,0.0281,0.295
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,-2,0.103,0.0106,0.657
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,-1,0.116,0.0135,0.616
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,0,0.129,0.0168,0.576
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,1,0.141,0.0198,0.543
SLDThenBinningCases,AVGMean,FALSE,TRUE,Thursday,14,2,0.152,0.023,0.512
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,7,-2,0.288,0.539,3.19e-08
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,7,-1,0.31,0.552,1.77e-08
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,7,0,0.33,0.564,1.01e-08
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,7,1,0.369,0.577,5.48e-09
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,7,2,0.382,0.586,3.52e-09
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,14,-2,0.177,0.539,0.000101
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,14,-1,0.205,0.553,7.28e-05
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,14,0,0.232,0.567,5.23e-05
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,14,1,0.31,0.582,3.65e-05
SLDThenBinningCases,AVGMean,FALSE,FALSE,Thursday,14,2,0.327,0.593,2.8e-05
SLDThenBinningCases,AVGMean,FALSE,FALSE,Friday,7,-2,0.313,0.554,2.47e-08
SLDThenBinningCases,AVGMean,FALSE,FALSE,Friday,7,-1,0.334,0.567,1.38e-08
SLDThenBinningCases,AVGMean,FALSE,FALSE,Friday,7,0,0.374,0.579,4.98e-09
SLDThenBinningCases,AVGMean,FALSE,FALSE,Friday,7,1,0.391,0.59,2.89e-09
