Date,Cases,Tests,Population,ServiceID
2020-11-14,4694,62862,130799,11
2020-11-15,4809,63361,130799,11
2020-11-16,4971,63644,130799,11
2020-11-17,5166,64279,130799,11
2020-11-18,5301,64820,130799,11
2020-11-19,5380,65156,130799,11
2020-11-20,5537,65804,130799,11
2020-11-21,5610,66180,130799,11
2020-11-22,5664,66630,130799,11
2020-11-23,5684,67028,130799,11
2020-11-24,5919,67637,130799,11
2020-11-25,5990,68014,130799,11
2020-11-26,6099,68429,130799,11
2020-11-27,6111,68717,130799,11
2020-11-28,6244,68954,130799,11
2020-11-29,6358,69326,130799,11
2020-11-30,6436,69629,130799,11
2020-12-01,6471,69726,130799,11
2020-12-02,6528,69874,130799,11
2020-12-03,6638,70249,130799,11
2020-12-04,6718,70564,130799,11
2020-12-05,6783,70834,130799,11
2020-12-06,6816,71143,130799,11
2020-12-07,6878,71430,130799,11
2020-12-08,6918,71558,130799,11
2020-12-09,6969,71750,130799,11
2020-12-10,7051,72108,130799,11
2020-12-11,7117,72392,130799,11
2020-12-12,7194,72778,130799,11
2020-12-13,7263,73229,130799,11
2020-12-14,7325,73445,130799,11
2020-12-15,7345,73536,130799,11
2020-12-16,7385,73739,130799,11
2020-12-17,7476,74092,130799,11
2020-12-18,7544,74337,130799,11
2020-12-19,7593,74677,130799,11
2020-12-20,7624,74894,130799,11
2020-12-21,7660,75190,130799,11
2020-12-22,7684,75312,130799,11
2020-12-23,7723,75490,130799,11
2020-12-24,7779,75841,130799,11
2020-12-25,7822,76200,130799,11
2020-12-26,7822,76367,130799,11
2020-12-27,7865,76485,130799,11
2020-12-28,7899,76672,130799,11
2020-12-29,7921,76774,130799,11
2020-12-30,7953,76861,130799,11
2020-12-31,8022,77124,130799,11
2021-01-01,8081,77395,130799,11
2021-01-02,8081,77513,130799,11
2021-01-03,8145,77624,130799,11
2021-01-04,8201,77808,130799,11
2021-01-05,8256,77965,130799,11
2021-01-06,8311,78123,130799,11
2021-01-07,8423,78458,130799,11
2021-01-08,8496,78736,130799,11
2021-01-09,8551,78991,130799,11
2021-01-10,8604,79209,130799,11
2021-01-11,8639,79371,130799,11
2021-01-12,8665,79459,130799,11
2021-01-13,8699,79540,130799,11
2021-01-14,8766,79825,130799,11
2021-01-15,8800,80086,130799,11
2021-01-16,8847,80371,130799,11
2021-01-17,8879,80538,130799,11
2021-01-18,8899,80710,130799,11
2021-01-19,8908,80830,130799,11
2021-01-20,8922,80931,130799,11
2021-01-21,8976,81202,130799,11
2021-01-22,9031,81561,130799,11
2021-01-23,9071,81946,130799,11
2021-01-24,9102,82188,130799,11
2021-01-25,9122,82320,130799,11
2021-01-26,9145,82474,130799,11
2021-01-27,9169,82621,130799,11
2021-01-28,9240,82883,130799,11
2021-01-29,9268,83074,130799,11
2021-01-30,9297,83257,130799,11
2021-01-31,9321,83417,130799,11
2021-02-01,9330,83491,130799,11
2021-02-02,9337,83516,130799,11
2021-02-03,9346,83581,130799,11
2021-02-04,9384,83772,130799,11
2021-02-05,9406,83880,130799,11
2021-02-06,9422,83963,130799,11
2021-02-07,9435,84087,130799,11
2021-02-08,9461,84215,130799,11
2021-02-09,9469,84286,130799,11
2021-02-10,9478,84349,130799,11
2021-02-11,9496,84495,130799,11
2021-02-12,9513,84591,130799,11
2021-02-13,9530,84630,130799,11
2021-02-14,9541,84677,130799,11
2021-02-15,9547,84734,130799,11
2021-02-16,9552,84762,130799,11
2021-02-17,9560,84834,130799,11
2021-02-18,9570,84918,130799,11
2021-02-19,9584,85038,130799,11
2021-02-20,9604,85162,130799,11
2021-02-21,9616,85294,130799,11
2021-02-22,9621,85378,130799,11
2021-02-23,9626,85464,130799,11
2021-02-24,9644,85542,130799,11
2021-02-25,9654,85636,130799,11
2021-02-26,9667,85698,130799,11
2021-02-27,9696,85845,130799,11
2021-02-28,9708,85940,130799,11
2021-03-01,9719,86014,130799,11
2021-03-02,9726,86052,130799,11
2021-03-03,9738,86113,130799,11
2021-03-04,9768,86300,130799,11
2021-03-05,9785,86407,130799,11
2021-03-06,9805,86525,130799,11
2021-03-07,9821,86659,130799,11
2021-03-08,9827,86726,130799,11
2021-03-09,9831,86798,130799,11
2021-03-10,9838,86909,130799,11
2021-03-11,9853,87044,130799,11
2021-03-12,9865,87139,130799,11
2021-03-13,9875,87244,130799,11
2021-03-14,9881,87345,130799,11
2021-03-15,9883,87404,130799,11
2021-03-16,9895,87485,130799,11
2021-03-17,9902,87538,130799,11
2021-03-18,9926,87677,130799,11
2021-03-19,9934,87769,130799,11
2021-03-20,9939,87802,130799,11
2021-03-21,9950,87986,130799,11
2021-03-22,9959,88080,130799,11
2021-03-23,9971,88106,130799,11
2021-03-24,9991,88263,130799,11
2021-03-25,10008,88395,130799,11
2021-03-26,10023,88477,130799,11
2021-03-27,10037,88559,130799,11
2021-03-28,10049,88684,130799,11
2021-03-29,10063,88790,130799,11
2021-03-30,10070,88824,130799,11
2021-03-31,10079,88955,130799,11
2021-04-01,10100,89074,130799,11
2021-04-02,10120,89179,130799,11
2021-04-03,10138,89313,130799,11
2021-04-04,10155,89429,130799,11
2021-04-05,10173,89542,130799,11
2021-04-06,10180,89614,130799,11
2021-04-07,10189,89763,130799,11
2021-04-08,10230,89971,130799,11
2021-04-09,10254,90100,130799,11
2021-04-10,10284,90259,130799,11
2021-04-11,10313,90415,130799,11
2021-04-12,10333,90530,130799,11
2021-04-13,10347,90600,130799,11
2021-04-14,10373,90758,130799,11
2021-04-15,10388,90905,130799,11
2021-04-16,10401,91026,130799,11
2021-04-17,10414,91169,130799,11
2021-04-18,10439,91311,130799,11
2021-04-19,10451,91412,130799,11
2021-04-20,10462,91468,130799,11
2021-04-21,10480,91612,130799,11
2021-04-22,10509,91769,130799,11
2021-04-23,10535,91929,130799,11
2021-04-24,10557,92109,130799,11
2021-04-25,10578,92252,130799,11
2021-04-26,10587,92347,130799,11
2021-04-27,10596,92428,130799,11
2021-04-28,10609,92528,130799,11
2021-04-29,10631,92731,130799,11
2021-04-30,10652,92966,130799,11
2021-05-01,10658,93111,130799,11
2021-05-02,10672,93267,130799,11
2021-05-03,10676,93348,130799,11
2021-05-04,10682,93434,130799,11
2021-05-05,10696,93542,130799,11
2021-05-06,10711,93716,130799,11
2021-05-07,10723,93843,130799,11
2021-05-08,10729,93994,130799,11
2021-05-09,10738,94112,130799,11
2021-05-10,10744,94202,130799,11
2021-05-11,10745,94286,130799,11
2021-05-12,10753,94421,130799,11
2021-05-13,10756,94553,130799,11
2021-05-14,10765,94724,130799,11
2021-05-15,10775,94871,130799,11
2021-05-16,10780,94995,130799,11
2021-05-17,10781,95048,130799,11
2021-05-18,10788,95133,130799,11
2021-05-19,10795,95256,130799,11
2021-05-20,10812,95392,130799,11
2021-05-21,10820,95518,130799,11
2021-05-22,10828,95653,130799,11
2021-05-23,10836,95764,130799,11
2021-05-24,10842,95851,130799,11
2021-05-25,10842,95901,130799,11
2021-05-26,10847,96005,130799,11
2021-05-27,10854,96120,130799,11
2021-05-28,10858,96202,130799,11
2021-05-29,10861,96287,130799,11
2021-05-30,10865,96358,130799,11
2021-05-31,10865,96420,130799,11
2021-06-01,10866,96451,130799,11
2021-06-02,10868,96477,130799,11
2021-06-03,10873,96485,130799,11
2021-06-04,10881,96562,130799,11
2021-06-05,10884,96663,130799,11
2021-06-06,10888,96764,130799,11
2021-06-07,10890,96830,130799,11
2021-06-08,10893,96867,130799,11
2021-06-09,10898,96957,130799,11
2021-06-10,10901,97056,130799,11
2021-06-11,10907,97117,130799,11
2021-06-12,10913,97198,130799,11
2021-06-13,10913,97286,130799,11
2021-06-14,10916,97340,130799,11
2021-06-15,10919,97345,130799,11
2021-06-16,10919,97348,130799,11
2021-06-17,10923,97493,130799,11
2021-06-18,10928,97537,130799,11
2021-06-19,10928,97592,130799,11
2021-06-20,10929,97686,130799,11
2021-06-21,10929,97725,130799,11
2021-06-22,10932,97790,130799,11
2021-06-23,10935,97891,130799,11
2020-04-11,79,1836,151470,18
2020-04-12,81,1900,151470,18
2020-04-13,88,1942,151470,18
2020-04-14,88,1978,151470,18
2020-04-15,89,2022,151470,18
2020-04-16,89,2093,151470,18
2020-04-17,90,2161,151470,18
2020-04-18,92,2228,151470,18
2020-04-19,92,2300,151470,18
2020-04-20,93,2341,151470,18
2020-04-21,93,2368,151470,18
2020-04-22,93,2436,151470,18
2020-04-23,98,2550,151470,18
2020-04-24,100,2685,151470,18
2020-04-25,103,2777,151470,18
2020-04-26,103,2855,151470,18
2020-04-27,104,2943,151470,18
2020-04-28,104,3037,151470,18
2020-04-29,107,3163,151470,18
2020-04-30,107,3233,151470,18
2020-05-01,108,3362,151470,18
2020-05-02,108,3435,151470,18
2020-05-03,108,3528,151470,18
2020-05-04,108,3628,151470,18
2020-05-05,108,3732,151470,18
2020-05-06,109,3839,151470,18
2020-05-07,109,3974,151470,18
2020-05-08,109,4085,151470,18
2020-05-09,110,4184,151470,18
2020-05-10,116,4293,151470,18
2020-05-11,117,4381,151470,18
2020-05-12,118,4511,151470,18
2020-05-13,120,4632,151470,18
2020-05-14,127,4785,151470,18
2020-05-15,133,5137,151470,18
2020-05-16,140,5299,151470,18
2020-05-17,144,5478,151470,18
2020-05-18,144,5546,151470,18
2020-05-19,145,5650,151470,18
2020-05-20,149,5851,151470,18
2020-05-21,157,6299,151470,18
2020-05-22,161,6712,151470,18
2020-05-23,164,7120,151470,18
2020-05-24,164,7235,151470,18
2020-05-25,168,7450,151470,18
2020-05-26,173,7713,151470,18
2020-05-27,190,7954,151470,18
2020-05-28,201,8187,151470,18
2020-05-29,212,8498,151470,18
2020-05-30,218,8677,151470,18
2020-05-31,225,8881,151470,18
2020-06-01,225,8931,151470,18
2020-06-02,236,9155,151470,18
2020-06-03,242,9499,151470,18
2020-06-04,245,9947,151470,18
2020-06-05,247,10309,151470,18
2020-06-06,252,10686,151470,18
2020-06-07,266,10895,151470,18
2020-06-08,270,11137,151470,18
2020-06-09,274,11604,151470,18
2020-06-10,281,12041,151470,18
2020-06-11,285,12188,151470,18
2020-06-12,296,12781,151470,18
2020-06-13,303,13125,151470,18
2020-06-14,313,13293,151470,18
2020-06-15,317,13394,151470,18
2020-06-16,322,13934,151470,18
2020-06-17,330,14203,151470,18
2020-06-18,337,14455,151470,18
2020-06-19,343,14754,151470,18
2020-06-20,354,14984,151470,18
2020-06-21,369,15059,151470,18
2020-06-22,379,15253,151470,18
2020-06-23,398,15775,151470,18
2020-06-24,417,16069,151470,18
2020-06-25,439,16491,151470,18
2020-06-26,466,16787,151470,18
2020-06-27,493,17006,151470,18
2020-06-28,511,17025,151470,18
2020-06-29,526,17072,151470,18
2020-06-30,556,17477,151470,18
2020-07-01,569,17790,151470,18
2020-07-02,599,18693,151470,18
2020-07-03,628,19212,151470,18
2020-07-04,672,19455,151470,18
2020-07-05,692,19479,151470,18
2020-07-06,710,19606,151470,18
2020-07-07,722,20285,151470,18
2020-07-08,742,20847,151470,18
2020-07-09,756,21616,151470,18
2020-07-10,784,22261,151470,18
2020-07-11,815,22582,151470,18
2020-07-12,841,22709,151470,18
2020-07-13,851,22802,151470,18
2020-07-14,878,23421,151470,18
2020-07-15,901,23867,151470,18
2020-07-16,925,24492,151470,18
2020-07-17,949,25122,151470,18
2020-07-18,969,25363,151470,18
2020-07-19,985,25590,151470,18
2020-07-20,1003,25735,151470,18
2020-07-21,1013,26202,151470,18
2020-07-22,1033,26935,151470,18
2020-07-23,1042,27480,151470,18
2020-07-24,1061,28333,151470,18
2020-07-25,1079,28882,151470,18
2020-07-26,1096,29134,151470,18
2020-07-27,1100,29334,151470,18
2020-07-28,1115,30101,151470,18
2020-07-29,1128,30795,151470,18
2020-07-30,1139,31603,151470,18
2020-07-31,1155,32083,151470,18
2020-08-01,1161,32581,151470,18
2020-08-02,1185,32976,151470,18
2020-08-03,1195,33229,151470,18
2020-08-04,1201,33966,151470,18
2020-08-05,1215,34797,151470,18
2020-08-06,1225,35388,151470,18
2020-08-07,1241,35819,151470,18
2020-08-08,1249,36138,151470,18
2020-08-09,1267,36455,151470,18
2020-08-10,1271,36956,151470,18
2020-08-11,1279,37409,151470,18
2020-08-12,1299,37823,151470,18
2020-08-13,1309,38279,151470,18
2020-08-14,1326,38453,151470,18
2020-08-15,1333,38728,151470,18
2020-08-16,1356,38807,151470,18
2020-08-17,1365,39042,151470,18
2020-08-18,1369,39423,151470,18
2020-08-19,1381,39896,151470,18
2020-08-20,1395,40211,151470,18
2020-08-21,1403,40441,151470,18
2020-08-22,1419,40602,151470,18
2020-08-23,1430,40802,151470,18
2020-08-24,1437,40980,151470,18
2020-08-25,1453,41407,151470,18
2020-08-26,1467,41739,151470,18
2020-08-27,1492,42127,151470,18
2020-08-28,1510,42335,151470,18
2020-08-29,1522,42660,151470,18
2020-08-30,1531,42799,151470,18
2020-08-31,1533,42983,151470,18
2020-09-01,1552,43155,151470,18
2020-09-02,1556,43406,151470,18
2020-09-03,1565,43563,151470,18
2020-09-04,1586,43712,151470,18
2020-09-05,1602,43870,151470,18
2020-09-06,1617,44047,151470,18
2020-09-07,1623,44238,151470,18
2020-09-08,1635,44284,151470,18
2020-09-09,1643,44447,151470,18
2020-09-10,1674,44630,151470,18
2020-09-11,1690,44711,151470,18
2020-09-12,1700,44873,151470,18
2020-09-13,1722,45073,151470,18
2020-09-14,1738,45114,151470,18
2020-09-15,1745,45392,151470,18
2020-09-16,1769,45638,151470,18
2020-09-17,1807,46280,151470,18
2020-09-18,1844,46763,151470,18
2020-09-19,1871,47270,151470,18
2020-09-20,1900,47575,151470,18
2020-09-21,1909,47877,151470,18
2020-09-22,1924,48581,151470,18
2020-09-23,1942,48895,151470,18
2020-09-24,1972,49219,151470,18
2020-09-25,2002,49648,151470,18
2020-09-26,2035,49863,151470,18
2020-09-27,2064,50078,151470,18
2020-09-28,2100,50263,151470,18
2020-09-29,2133,50547,151470,18
2020-09-30,2165,50833,151470,18
2020-10-01,2222,51199,151470,18
2020-10-02,2249,51442,151470,18
2020-10-03,2291,51691,151470,18
2020-10-04,2319,51747,151470,18
2020-10-05,2348,51905,151470,18
2020-10-06,2388,52349,151470,18
2020-10-07,2410,52702,151470,18
2020-10-08,2444,53172,151470,18
2020-10-09,2508,53622,151470,18
2020-10-10,2565,53886,151470,18
2020-10-11,2618,53961,151470,18
2020-10-12,2664,54193,151470,18
2020-10-13,2705,54509,151470,18
2020-10-14,2754,54860,151470,18
2020-10-15,2822,55263,151470,18
2020-10-16,2899,55794,151470,18
2020-10-17,2899,55794,151470,18
2020-10-18,2978,58540,151470,18
2020-10-19,2978,59896,151470,18
2020-10-20,3076,60199,151470,18
2020-10-21,3200,60443,151470,18
2020-10-22,3279,60947,151470,18
2020-10-23,3382,61448,151470,18
2020-10-24,3490,62016,151470,18
2020-10-25,3593,62513,151470,18
2020-10-26,3656,62994,151470,18
2020-10-27,3764,63542,151470,18
2020-10-28,3897,63802,151470,18
2020-10-29,3947,64100,151470,18
2020-10-30,4088,64607,151470,18
2020-10-31,4187,65137,151470,18
2020-11-01,4243,65672,151470,18
2020-11-02,4307,65956,151470,18
2020-11-03,4493,66607,151470,18
2020-11-04,4542,67004,151470,18
2020-11-05,4656,67388,151470,18
2020-11-06,4804,67859,151470,18
2020-11-07,4935,68416,151470,18
2020-11-08,4990,68680,151470,18
2020-11-09,5082,69039,151470,18
2020-11-10,5309,69678,151470,18
2020-11-11,5426,70154,151470,18
2020-11-12,5613,70641,151470,18
2020-11-13,5719,71000,151470,18
2020-11-14,5788,71686,151470,18
2020-11-15,5931,72283,151470,18
2020-11-16,6085,72575,151470,18
2020-11-17,6304,73291,151470,18
2020-11-18,6490,73989,151470,18
2020-11-19,6603,74394,151470,18
2020-11-20,6750,75106,151470,18
2020-11-21,6864,75562,151470,18
2020-11-22,6931,76083,151470,18
2020-11-23,6952,76469,151470,18
2020-11-24,7232,77143,151470,18
2020-11-25,7301,77479,151470,18
2020-11-26,7419,77903,151470,18
2020-11-27,7439,78212,151470,18
2020-11-28,7573,78448,151470,18
2020-11-29,7688,78797,151470,18
2020-11-30,7770,79111,151470,18
2020-12-01,7813,79218,151470,18
2020-12-02,7889,79409,151470,18
2020-12-03,8019,79836,151470,18
2020-12-04,8145,80290,151470,18
2020-12-05,8234,80609,151470,18
2020-12-06,8278,80915,151470,18
2020-12-07,8368,81228,151470,18
2020-12-08,8423,81404,151470,18
2020-12-09,8474,81622,151470,18
2020-12-10,8555,82013,151470,18
2020-12-11,8610,82280,151470,18
2020-12-12,8673,82556,151470,18
2020-12-13,8737,82898,151470,18
2020-12-14,8791,83081,151470,18
2020-12-15,8808,83161,151470,18
2020-12-16,8835,83356,151470,18
2020-12-17,8901,83709,151470,18
2020-12-18,8961,83964,151470,18
2020-12-19,9033,84339,151470,18
2020-12-20,9070,84567,151470,18
2020-12-21,9105,84816,151470,18
2020-12-22,9132,84932,151470,18
2020-12-23,9179,85087,151470,18
2020-12-24,9253,85454,151470,18
2020-12-25,9315,85793,151470,18
2020-12-26,9315,85935,151470,18
2020-12-27,9379,86089,151470,18
2020-12-28,9426,86342,151470,18
2020-12-29,9456,86453,151470,18
2020-12-30,9506,86559,151470,18
2020-12-31,9586,86827,151470,18
2021-01-01,9663,87088,151470,18
2021-01-02,9663,87231,151470,18
2021-01-03,9777,87422,151470,18
2021-01-04,9852,87673,151470,18
2021-01-05,9881,87819,151470,18
2021-01-06,9937,87968,151470,18
2021-01-07,10045,88278,151470,18
2021-01-08,10152,88582,151470,18
2021-01-09,10219,88886,151470,18
2021-01-10,10291,89162,151470,18
2021-01-11,10329,89379,151470,18
2021-01-12,10373,89489,151470,18
2021-01-13,10416,89624,151470,18
2021-01-14,10491,89901,151470,18
2021-01-15,10551,90171,151470,18
2021-01-16,10609,90474,151470,18
2021-01-17,10655,90688,151470,18
2021-01-18,10682,90866,151470,18
2021-01-19,10697,91002,151470,18
2021-01-20,10708,91098,151470,18
2021-01-21,10754,91382,151470,18
2021-01-22,10809,91713,151470,18
2021-01-23,10852,92074,151470,18
2021-01-24,10889,92311,151470,18
2021-01-25,10929,92476,151470,18
2021-01-26,10955,92623,151470,18
2021-01-27,10975,92727,151470,18
2021-01-28,11019,92926,151470,18
2021-01-29,11062,93147,151470,18
2021-01-30,11104,93319,151470,18
2021-01-31,11129,93478,151470,18
2021-02-01,11152,93576,151470,18
2021-02-02,11165,93626,151470,18
2021-02-03,11175,93685,151470,18
2021-02-04,11212,93884,151470,18
2021-02-05,11235,94020,151470,18
2021-02-06,11260,94133,151470,18
2021-02-07,11274,94305,151470,18
2021-02-08,11294,94440,151470,18
2021-02-09,11311,94557,151470,18
2021-02-10,11321,94677,151470,18
2021-02-11,11346,94868,151470,18
2021-02-12,11369,94986,151470,18
2021-02-13,11394,95074,151470,18
2021-02-14,11409,95198,151470,18
2021-02-15,11426,95294,151470,18
2021-02-16,11433,95322,151470,18
2021-02-17,11439,95424,151470,18
2021-02-18,11462,95547,151470,18
2021-02-19,11489,95697,151470,18
2021-02-20,11514,95850,151470,18
2021-02-21,11526,96023,151470,18
2021-02-22,11533,96137,151470,18
2021-02-23,11542,96281,151470,18
2021-02-24,11552,96346,151470,18
2021-02-25,11572,96469,151470,18
2021-02-26,11588,96562,151470,18
2021-02-27,11621,96731,151470,18
2021-02-28,11630,96835,151470,18
2021-03-01,11642,96920,151470,18
2021-03-02,11654,96951,151470,18
2021-03-03,11667,97067,151470,18
2021-03-04,11696,97227,151470,18
2021-03-05,11718,97329,151470,18
2021-03-06,11738,97457,151470,18
2021-03-07,11752,97626,151470,18
2021-03-08,11762,97735,151470,18
2021-03-09,11773,97826,151470,18
2021-03-10,11785,97948,151470,18
2021-03-11,11804,98074,151470,18
2021-03-12,11835,98212,151470,18
2021-03-13,11851,98339,151470,18
2021-03-14,11871,98453,151470,18
2021-03-15,11881,98543,151470,18
2021-03-16,11894,98618,151470,18
2021-03-17,11906,98694,151470,18
2021-03-18,11926,98881,151470,18
2021-03-19,11948,98998,151470,18
2021-03-20,11950,99046,151470,18
2021-03-21,11964,99220,151470,18
2021-03-22,11972,99317,151470,18
2021-03-23,11979,99341,151470,18
2021-03-24,11995,99464,151470,18
2021-03-25,12016,99548,151470,18
2021-03-26,12029,99606,151470,18
2021-03-27,12043,99642,151470,18
2021-03-28,12055,99758,151470,18
2021-03-29,12068,99856,151470,18
2021-03-30,12079,99902,151470,18
2021-03-31,12085,100018,151470,18
2021-04-01,12104,100195,151470,18
2021-04-02,12135,100339,151470,18
2021-04-03,12167,100516,151470,18
2021-04-04,12193,100711,151470,18
2021-04-05,12226,100859,151470,18
2021-04-06,12237,100951,151470,18
2021-04-07,12250,101071,151470,18
2021-04-08,12291,101291,151470,18
2021-04-09,12333,101456,151470,18
2021-04-10,12352,101613,151470,18
2021-04-11,12384,101771,151470,18
2021-04-12,12402,101920,151470,18
2021-04-13,12420,102039,151470,18
2021-04-14,12450,102196,151470,18
2021-04-15,12492,102443,151470,18
2021-04-16,12527,102608,151470,18
2021-04-17,12546,102784,151470,18
2021-04-18,12569,102957,151470,18
2021-04-19,12584,103089,151470,18
2021-04-20,12603,103206,151470,18
2021-04-21,12624,103369,151470,18
2021-04-22,12651,103593,151470,18
2021-04-23,12671,103760,151470,18
2021-04-24,12687,103918,151470,18
2021-04-25,12699,104073,151470,18
2021-04-26,12708,104179,151470,18
2021-04-27,12727,104276,151470,18
2021-04-28,12742,104436,151470,18
2021-04-29,12768,104652,151470,18
2021-04-30,12789,104865,151470,18
2021-05-01,12809,105034,151470,18
2021-05-02,12825,105196,151470,18
2021-05-03,12839,105300,151470,18
2021-05-04,12844,105375,151470,18
2021-05-05,12859,105512,151470,18
2021-05-06,12889,105774,151470,18
2021-05-07,12906,105923,151470,18
2021-05-08,12913,106108,151470,18
2021-05-09,12924,106259,151470,18
2021-05-10,12928,106346,151470,18
2021-05-11,12933,106419,151470,18
2021-05-12,12944,106565,151470,18
2021-05-13,12951,106698,151470,18
2021-05-14,12966,106874,151470,18
2021-05-15,12990,107070,151470,18
2021-05-16,12992,107198,151470,18
2021-05-17,12993,107260,151470,18
2021-05-18,13002,107361,151470,18
2021-05-19,13011,107518,151470,18
2021-05-20,13023,107684,151470,18
2021-05-21,13027,107783,151470,18
2021-05-22,13038,107940,151470,18
2021-05-23,13042,108056,151470,18
2021-05-24,13045,108138,151470,18
2021-05-25,13050,108212,151470,18
2021-05-26,13060,108327,151470,18
2021-05-27,13061,108443,151470,18
2021-05-28,13066,108522,151470,18
2021-05-29,13071,108597,151470,18
2021-05-30,13075,108681,151470,18
2021-05-31,13077,108721,151470,18
2021-06-01,13077,108776,151470,18
2021-06-02,13080,108827,151470,18
2021-06-03,13080,108829,151470,18
2021-06-04,13083,108931,151470,18
2021-06-05,13085,109021,151470,18
2021-06-06,13085,109098,151470,18
2021-06-07,13088,109162,151470,18
2021-06-08,13093,109214,151470,18
2021-06-09,13095,109276,151470,18
2021-06-10,13095,109364,151470,18
2021-06-11,13096,109402,151470,18
2021-06-12,13100,109463,151470,18
2021-06-13,13102,109522,151470,18
2021-06-14,13104,109557,151470,18
2021-06-15,13104,109563,151470,18
2021-06-16,13104,109565,151470,18
2021-06-17,13111,109731,151470,18
2021-06-18,13115,109781,151470,18
2021-06-19,13117,109849,151470,18
2021-06-20,13121,109942,151470,18
2021-06-21,13122,109986,151470,18
2021-06-22,13122,110080,151470,18
2021-06-23,13122,110161,151470,18
