"Date","Cases","Tests","Population","Site","Per_pos"
2021-04-12,11,57,111967,"MMSD-P2",19.2982456140351
2021-04-13,24,94,111967,"MMSD-P2",25.531914893617
2021-04-14,23,93,111967,"MMSD-P2",24.7311827956989
2021-04-15,16,87,111967,"MMSD-P2",18.3908045977011
2021-04-16,14,86,111967,"MMSD-P2",16.2790697674419
2021-04-17,20,75,111967,"MMSD-P2",26.6666666666667
2021-04-18,10,65,111967,"MMSD-P2",15.3846153846154
2021-04-19,11,46,111967,"MMSD-P2",23.9130434782609
2021-04-20,25,95,111967,"MMSD-P2",26.3157894736842
2021-04-21,34,118,111967,"MMSD-P2",28.8135593220339
2021-04-22,21,101,111967,"MMSD-P2",20.7920792079208
2021-04-23,14,103,111967,"MMSD-P2",13.5922330097087
2021-04-24,20,64,111967,"MMSD-P2",31.25
2021-04-25,6,57,111967,"MMSD-P2",10.5263157894737
2021-04-26,14,64,111967,"MMSD-P2",21.875
2021-04-27,17,85,111967,"MMSD-P2",20
2021-04-28,24,128,111967,"MMSD-P2",18.75
2021-04-29,12,116,111967,"MMSD-P2",10.3448275862069
2021-04-30,12,73,111967,"MMSD-P2",16.4383561643836
2021-05-01,14,77,111967,"MMSD-P2",18.1818181818182
2021-05-02,7,55,111967,"MMSD-P2",12.7272727272727
2021-05-03,10,55,111967,"MMSD-P2",18.1818181818182
2021-05-04,12,90,111967,"MMSD-P2",13.3333333333333
2021-05-05,11,100,111967,"MMSD-P2",11
2021-05-06,11,122,111967,"MMSD-P2",9.01639344262295
2021-05-07,6,96,111967,"MMSD-P2",6.25
2021-05-08,6,58,111967,"MMSD-P2",10.3448275862069
2021-05-09,0,62,111967,"MMSD-P2",0
2021-05-10,4,48,111967,"MMSD-P2",8.33333333333333
2021-05-11,2,66,111967,"MMSD-P2",3.03030303030303
2021-05-12,4,78,111967,"MMSD-P2",5.12820512820513
2021-05-13,10,117,111967,"MMSD-P2",8.54700854700855
2021-05-14,16,91,111967,"MMSD-P2",17.5824175824176
2021-05-15,4,90,111967,"MMSD-P2",4.44444444444444
2021-05-16,1,29,111967,"MMSD-P2",3.44827586206897
2021-05-17,7,67,111967,"MMSD-P2",10.4477611940299
2021-05-18,8,79,111967,"MMSD-P2",10.126582278481
2021-05-19,13,83,111967,"MMSD-P2",15.6626506024096
2021-05-20,2,57,111967,"MMSD-P2",3.50877192982456
2021-05-21,3,83,111967,"MMSD-P2",3.6144578313253
2021-05-22,9,72,111967,"MMSD-P2",12.5
2021-05-23,5,39,111967,"MMSD-P2",12.8205128205128
2021-05-24,3,41,111967,"MMSD-P2",7.31707317073171
2021-05-25,5,68,111967,"MMSD-P2",7.35294117647059
2021-05-26,7,56,111967,"MMSD-P2",12.5
2021-05-27,0,51,111967,"MMSD-P2",0
2021-05-28,2,32,111967,"MMSD-P2",6.25
2021-05-29,2,49,111967,"MMSD-P2",4.08163265306122
2021-05-30,3,35,111967,"MMSD-P2",8.57142857142857
2021-05-31,0,29,111967,"MMSD-P2",0
2021-06-01,3,37,111967,"MMSD-P2",8.10810810810811
2021-06-02,4,8,111967,"MMSD-P2",50
2021-06-03,6,65,111967,"MMSD-P2",9.23076923076923
2021-06-04,1,66,111967,"MMSD-P2",1.51515151515152
2021-06-05,0,54,111967,"MMSD-P2",0
2021-06-06,0,38,111967,"MMSD-P2",0
2021-06-07,4,33,111967,"MMSD-P2",12.1212121212121
2021-06-08,4,44,111967,"MMSD-P2",9.09090909090909
2021-06-09,0,64,111967,"MMSD-P2",0
2021-06-10,1,51,111967,"MMSD-P2",1.96078431372549
2021-06-11,4,42,111967,"MMSD-P2",9.52380952380952
2021-06-12,2,54,111967,"MMSD-P2",3.7037037037037
2021-06-13,0,29,111967,"MMSD-P2",0
2021-06-14,1,18,111967,"MMSD-P2",5.55555555555556
2021-06-15,0,14,111967,"MMSD-P2",0
2021-06-16,5,98,111967,"MMSD-P2",5.10204081632653
2021-06-17,6,42,111967,"MMSD-P2",14.2857142857143
2021-06-18,0,45,111967,"MMSD-P2",0
2021-06-19,3,52,111967,"MMSD-P2",5.76923076923077
2021-06-20,1,12,111967,"MMSD-P2",8.33333333333333
2021-06-21,1,43,111967,"MMSD-P2",2.32558139534884
2021-06-22,2,46,111967,"MMSD-P2",4.34782608695652
2021-06-23,1,52,111967,"MMSD-P2",1.92307692307692
2021-06-24,2,46,111967,"MMSD-P2",4.34782608695652
2021-06-25,2,43,111967,"MMSD-P2",4.65116279069767
2021-06-26,3,33,111967,"MMSD-P2",9.09090909090909
2021-06-27,1,27,111967,"MMSD-P2",3.7037037037037
2021-06-28,3,34,111967,"MMSD-P2",8.82352941176471
2021-06-29,2,51,111967,"MMSD-P2",3.92156862745098
2021-06-30,4,45,111967,"MMSD-P2",8.88888888888889
2021-07-01,2,42,111967,"MMSD-P2",4.76190476190476
2021-07-02,4,88,111967,"MMSD-P2",4.54545454545455
2021-07-03,0,52,111967,"MMSD-P2",0
2021-07-04,1,20,111967,"MMSD-P2",5
2021-07-05,0,39,111967,"MMSD-P2",0
2021-07-06,1,46,111967,"MMSD-P2",2.17391304347826
2021-07-07,6,113,111967,"MMSD-P2",5.30973451327434
2021-07-08,1,48,111967,"MMSD-P2",2.08333333333333
2021-07-09,3,73,111967,"MMSD-P2",4.10958904109589
2021-07-10,4,34,111967,"MMSD-P2",11.7647058823529
2021-07-11,7,45,111967,"MMSD-P2",15.5555555555556
2021-07-12,5,38,111967,"MMSD-P2",13.1578947368421
2021-07-13,1,42,111967,"MMSD-P2",2.38095238095238
2021-07-14,5,56,111967,"MMSD-P2",8.92857142857143
2021-07-15,4,43,111967,"MMSD-P2",9.30232558139535
2021-07-16,5,66,111967,"MMSD-P2",7.57575757575758
2021-07-17,4,54,111967,"MMSD-P2",7.40740740740741
2021-07-18,1,30,111967,"MMSD-P2",3.33333333333333
2021-07-19,2,36,111967,"MMSD-P2",5.55555555555556
2021-07-20,5,64,111967,"MMSD-P2",7.8125
2021-07-21,7,67,111967,"MMSD-P2",10.4477611940299
2021-07-22,10,76,111967,"MMSD-P2",13.1578947368421
2021-07-23,10,69,111967,"MMSD-P2",14.4927536231884
2021-07-24,3,49,111967,"MMSD-P2",6.12244897959184
2021-07-25,10,47,111967,"MMSD-P2",21.2765957446809
2021-07-26,7,54,111967,"MMSD-P2",12.962962962963
2021-07-27,16,95,111967,"MMSD-P2",16.8421052631579
2021-07-28,19,89,111967,"MMSD-P2",21.3483146067416
2021-07-29,22,95,111967,"MMSD-P2",23.1578947368421
2021-07-30,27,107,111967,"MMSD-P2",25.2336448598131
2021-07-31,15,102,111967,"MMSD-P2",14.7058823529412
2021-08-01,11,95,111967,"MMSD-P2",11.5789473684211
2021-08-02,32,113,111967,"MMSD-P2",28.3185840707965
2021-08-03,22,134,111967,"MMSD-P2",16.4179104477612
2021-08-04,40,152,111967,"MMSD-P2",26.3157894736842
2021-08-05,32,131,111967,"MMSD-P2",24.4274809160305
2021-08-06,28,139,111967,"MMSD-P2",20.1438848920863
2021-08-07,12,88,111967,"MMSD-P2",13.6363636363636
2021-08-08,16,75,111967,"MMSD-P2",21.3333333333333
2021-08-09,8,59,111967,"MMSD-P2",13.5593220338983
2021-08-10,13,112,111967,"MMSD-P2",11.6071428571429
2021-08-11,30,119,111967,"MMSD-P2",25.2100840336134
2021-08-12,20,101,111967,"MMSD-P2",19.8019801980198
2021-08-13,20,124,111967,"MMSD-P2",16.1290322580645
2021-08-14,22,102,111967,"MMSD-P2",21.5686274509804
2021-08-15,18,66,111967,"MMSD-P2",27.2727272727273
2021-08-16,13,45,111967,"MMSD-P2",28.8888888888889
2021-08-17,15,128,111967,"MMSD-P2",11.71875
2021-08-18,29,127,111967,"MMSD-P2",22.8346456692913
2021-08-19,16,111,111967,"MMSD-P2",14.4144144144144
2021-08-20,19,137,111967,"MMSD-P2",13.8686131386861
2021-08-21,9,47,111967,"MMSD-P2",19.1489361702128
2021-08-22,20,98,111967,"MMSD-P2",20.4081632653061
2021-08-23,17,98,111967,"MMSD-P2",17.3469387755102
2021-08-24,27,127,111967,"MMSD-P2",21.259842519685
2021-08-25,21,188,111967,"MMSD-P2",11.1702127659574
2021-08-26,39,121,111967,"MMSD-P2",32.2314049586777
2021-08-27,30,135,111967,"MMSD-P2",22.2222222222222
2021-08-28,3,96,111967,"MMSD-P2",3.125
2021-08-29,15,63,111967,"MMSD-P2",23.8095238095238
2021-08-30,27,108,111967,"MMSD-P2",25
2021-08-31,27,228,111967,"MMSD-P2",11.8421052631579
2021-09-01,33,196,111967,"MMSD-P2",16.8367346938776
2021-09-02,27,149,111967,"MMSD-P2",18.1208053691275
2021-09-03,31,270,111967,"MMSD-P2",11.4814814814815
2021-09-04,7,178,111967,"MMSD-P2",3.93258426966292
2021-09-05,26,102,111967,"MMSD-P2",25.4901960784314
2021-09-06,11,49,111967,"MMSD-P2",22.4489795918367
2021-09-07,12,66,111967,"MMSD-P2",18.1818181818182
2021-09-08,42,237,111967,"MMSD-P2",17.7215189873418
2021-09-09,50,149,111967,"MMSD-P2",33.5570469798658
2021-09-10,24,165,111967,"MMSD-P2",14.5454545454545
2021-09-11,5,127,111967,"MMSD-P2",3.93700787401575
2021-09-12,39,138,111967,"MMSD-P2",28.2608695652174
2021-09-13,27,138,111967,"MMSD-P2",19.5652173913043
2021-09-14,67,231,111967,"MMSD-P2",29.004329004329
2021-09-15,63,322,111967,"MMSD-P2",19.5652173913043
2021-09-16,46,213,111967,"MMSD-P2",21.5962441314554
2021-09-17,126,377,111967,"MMSD-P2",33.42175066313
2021-09-18,29,137,111967,"MMSD-P2",21.1678832116788
2021-09-19,32,117,111967,"MMSD-P2",27.3504273504273
2021-09-20,56,163,111967,"MMSD-P2",34.3558282208589
2021-09-21,20,155,111967,"MMSD-P2",12.9032258064516
2021-09-22,51,312,111967,"MMSD-P2",16.3461538461538
2021-09-23,33,196,111967,"MMSD-P2",16.8367346938776
2021-09-24,49,194,111967,"MMSD-P2",25.2577319587629
2021-09-25,12,101,111967,"MMSD-P2",11.8811881188119
2021-09-26,3,102,111967,"MMSD-P2",2.94117647058824
2021-09-27,23,124,111967,"MMSD-P2",18.5483870967742
2021-09-28,45,178,111967,"MMSD-P2",25.2808988764045
2021-09-29,32,212,111967,"MMSD-P2",15.0943396226415
2021-09-30,52,242,111967,"MMSD-P2",21.4876033057851
2021-10-01,41,215,111967,"MMSD-P2",19.0697674418605
2021-10-02,5,87,111967,"MMSD-P2",5.74712643678161
2021-10-03,15,130,111967,"MMSD-P2",11.5384615384615
2021-10-04,42,159,111967,"MMSD-P2",26.4150943396226
2021-10-05,44,196,111967,"MMSD-P2",22.4489795918367
2021-10-06,19,155,111967,"MMSD-P2",12.258064516129
2021-10-07,28,145,111967,"MMSD-P2",19.3103448275862
2021-10-08,23,170,111967,"MMSD-P2",13.5294117647059
2021-10-09,6,76,111967,"MMSD-P2",7.89473684210526
2021-10-10,7,104,111967,"MMSD-P2",6.73076923076923
2021-10-11,37,151,111967,"MMSD-P2",24.5033112582781
2021-10-12,27,145,111967,"MMSD-P2",18.6206896551724
2021-10-13,17,138,111967,"MMSD-P2",12.3188405797101
2021-10-14,38,155,111967,"MMSD-P2",24.5161290322581
2021-10-15,16,130,111967,"MMSD-P2",12.3076923076923
2021-10-16,15,87,111967,"MMSD-P2",17.2413793103448
2021-10-17,15,67,111967,"MMSD-P2",22.3880597014925
2021-10-18,13,109,111967,"MMSD-P2",11.9266055045872
2021-10-19,9,101,111967,"MMSD-P2",8.91089108910891
2021-10-20,27,156,111967,"MMSD-P2",17.3076923076923
2021-10-21,13,170,111967,"MMSD-P2",7.64705882352941
2021-10-22,26,140,111967,"MMSD-P2",18.5714285714286
2021-10-23,10,86,111967,"MMSD-P2",11.6279069767442
2021-10-24,6,65,111967,"MMSD-P2",9.23076923076923
2021-10-25,18,94,111967,"MMSD-P2",19.1489361702128
2021-10-26,14,127,111967,"MMSD-P2",11.0236220472441
2021-10-27,22,148,111967,"MMSD-P2",14.8648648648649
2021-10-28,23,121,111967,"MMSD-P2",19.0082644628099
2021-10-29,22,109,111967,"MMSD-P2",20.1834862385321
2021-10-30,9,49,111967,"MMSD-P2",18.3673469387755
2021-10-31,9,76,111967,"MMSD-P2",11.8421052631579
2021-11-01,14,80,111967,"MMSD-P2",17.5
2021-11-02,27,116,111967,"MMSD-P2",23.2758620689655
2021-11-03,28,125,111967,"MMSD-P2",22.4
2021-11-04,42,156,111967,"MMSD-P2",26.9230769230769
2021-11-05,38,187,111967,"MMSD-P2",20.3208556149733
2021-11-06,12,95,111967,"MMSD-P2",12.6315789473684
2021-11-07,8,63,111967,"MMSD-P2",12.6984126984127
2021-11-08,40,116,111967,"MMSD-P2",34.4827586206897
2021-11-09,32,133,111967,"MMSD-P2",24.0601503759398
2021-11-10,29,122,111967,"MMSD-P2",23.7704918032787
2021-11-11,38,124,111967,"MMSD-P2",30.6451612903226
2021-11-12,48,172,111967,"MMSD-P2",27.906976744186
2021-11-13,6,99,111967,"MMSD-P2",6.06060606060606
2021-11-14,17,69,111967,"MMSD-P2",24.6376811594203
2021-11-15,60,139,111967,"MMSD-P2",43.1654676258993
2021-11-16,32,128,111967,"MMSD-P2",25
2021-11-17,46,122,111967,"MMSD-P2",37.7049180327869
2021-11-18,47,102,111967,"MMSD-P2",46.078431372549
2021-11-19,44,183,111967,"MMSD-P2",24.0437158469945
2021-11-20,13,97,111967,"MMSD-P2",13.4020618556701
2021-11-21,26,79,111967,"MMSD-P2",32.9113924050633
2021-11-22,48,110,111967,"MMSD-P2",43.6363636363636
2021-11-23,38,208,111967,"MMSD-P2",18.2692307692308
2021-11-24,33,164,111967,"MMSD-P2",20.1219512195122
2021-11-25,0,97,111967,"MMSD-P2",0
2021-11-26,14,76,111967,"MMSD-P2",18.4210526315789
2021-11-27,7,40,111967,"MMSD-P2",17.5
2021-11-28,7,52,111967,"MMSD-P2",13.4615384615385
2021-11-29,84,168,111967,"MMSD-P2",50
2021-11-30,73,178,111967,"MMSD-P2",41.0112359550562
2021-12-01,78,226,111967,"MMSD-P2",34.5132743362832
2021-12-02,96,216,111967,"MMSD-P2",44.4444444444444
2021-12-03,51,113,111967,"MMSD-P2",45.1327433628319
2021-12-04,19,197,111967,"MMSD-P2",9.64467005076142
2021-12-05,25,68,111967,"MMSD-P2",36.7647058823529
2021-12-06,28,95,111967,"MMSD-P2",29.4736842105263
2021-12-07,35,74,111967,"MMSD-P2",47.2972972972973
2021-12-08,64,192,111967,"MMSD-P2",33.3333333333333
2021-12-09,67,210,111967,"MMSD-P2",31.9047619047619
2021-12-10,107,255,111967,"MMSD-P2",41.9607843137255
2021-12-11,4,90,111967,"MMSD-P2",4.44444444444444
2021-12-12,8,59,111967,"MMSD-P2",13.5593220338983
2021-12-13,70,122,111967,"MMSD-P2",57.3770491803279
2021-12-14,139,253,111967,"MMSD-P2",54.9407114624506
2021-12-15,98,218,111967,"MMSD-P2",44.954128440367
2021-12-16,150,276,111967,"MMSD-P2",54.3478260869565
2021-12-17,175,330,111967,"MMSD-P2",53.030303030303
2021-12-18,30,98,111967,"MMSD-P2",30.6122448979592
2021-12-19,30,59,111967,"MMSD-P2",50.8474576271186
2021-12-20,152,224,111967,"MMSD-P2",67.8571428571429
2021-12-21,136,297,111967,"MMSD-P2",45.7912457912458
2021-12-22,129,254,111967,"MMSD-P2",50.7874015748031
2021-12-23,184,417,111967,"MMSD-P2",44.1247002398082
2021-12-24,64,226,111967,"MMSD-P2",28.3185840707965
2021-12-25,0,34,111967,"MMSD-P2",0
2021-12-26,44,125,111967,"MMSD-P2",35.2
2021-12-27,193,312,111967,"MMSD-P2",61.8589743589744
2021-12-28,165,272,111967,"MMSD-P2",60.6617647058824
2021-12-29,167,290,111967,"MMSD-P2",57.5862068965517
2021-12-30,125,242,111967,"MMSD-P2",51.6528925619835
2021-12-31,1,202,111967,"MMSD-P2",0.495049504950495
2022-01-01,1,42,111967,"MMSD-P2",2.38095238095238
2022-01-02,43,116,111967,"MMSD-P2",37.0689655172414
2022-01-03,163,229,111967,"MMSD-P2",71.17903930131
2022-01-04,208,312,111967,"MMSD-P2",66.6666666666667
2022-01-05,194,314,111967,"MMSD-P2",61.7834394904459
2022-01-06,238,444,111967,"MMSD-P2",53.6036036036036
2022-01-07,303,431,111967,"MMSD-P2",70.3016241299304
2022-01-08,44,120,111967,"MMSD-P2",36.6666666666667
2022-01-09,125,211,111967,"MMSD-P2",59.2417061611374
2022-01-10,155,308,111967,"MMSD-P2",50.3246753246753
2022-01-11,204,356,111967,"MMSD-P2",57.3033707865169
2020-01-22,NA,NA,81977,"MMSD-P7",NA
2020-01-23,0,0,81977,"MMSD-P7",NA
2020-01-24,0,0,81977,"MMSD-P7",NA
2020-01-25,0,0,81977,"MMSD-P7",NA
2020-01-26,0,0,81977,"MMSD-P7",NA
2020-01-27,0,0,81977,"MMSD-P7",NA
2020-01-28,0,0,81977,"MMSD-P7",NA
2020-01-29,0,0,81977,"MMSD-P7",NA
2020-01-30,0,0,81977,"MMSD-P7",NA
2020-01-31,0,0,81977,"MMSD-P7",NA
2020-02-01,0,0,81977,"MMSD-P7",NA
2020-02-02,0,0,81977,"MMSD-P7",NA
2020-02-03,0,0,81977,"MMSD-P7",NA
2020-02-04,0,0,81977,"MMSD-P7",NA
2020-02-05,0,1,81977,"MMSD-P7",0
2020-02-06,0,1,81977,"MMSD-P7",0
2020-02-07,0,0,81977,"MMSD-P7",NA
2020-02-08,0,0,81977,"MMSD-P7",NA
2020-02-09,0,0,81977,"MMSD-P7",NA
2020-02-10,0,0,81977,"MMSD-P7",NA
2020-02-11,0,1,81977,"MMSD-P7",0
2020-02-12,0,0,81977,"MMSD-P7",NA
2020-02-13,0,0,81977,"MMSD-P7",NA
2020-02-14,0,0,81977,"MMSD-P7",NA
2020-02-15,0,0,81977,"MMSD-P7",NA
2020-02-16,0,0,81977,"MMSD-P7",NA
2020-02-17,0,0,81977,"MMSD-P7",NA
2020-02-18,0,0,81977,"MMSD-P7",NA
2020-02-19,0,0,81977,"MMSD-P7",NA
2020-02-20,0,0,81977,"MMSD-P7",NA
2020-02-21,0,0,81977,"MMSD-P7",NA
2020-02-22,0,0,81977,"MMSD-P7",NA
2020-02-23,0,0,81977,"MMSD-P7",NA
2020-02-24,0,0,81977,"MMSD-P7",NA
2020-02-25,0,0,81977,"MMSD-P7",NA
2020-02-26,0,0,81977,"MMSD-P7",NA
2020-02-27,0,0,81977,"MMSD-P7",NA
2020-02-28,0,0,81977,"MMSD-P7",NA
2020-02-29,0,0,81977,"MMSD-P7",NA
2020-03-01,0,0,81977,"MMSD-P7",NA
2020-03-02,0,0,81977,"MMSD-P7",NA
2020-03-03,0,0,81977,"MMSD-P7",NA
2020-03-04,0,0,81977,"MMSD-P7",NA
2020-03-05,0,0,81977,"MMSD-P7",NA
2020-03-06,0,0,81977,"MMSD-P7",NA
2020-03-07,0,0,81977,"MMSD-P7",NA
2020-03-08,0,0,81977,"MMSD-P7",NA
2020-03-09,0,1,81977,"MMSD-P7",0
2020-03-10,0,5,81977,"MMSD-P7",0
2020-03-11,0,2,81977,"MMSD-P7",0
2020-03-12,0,7,81977,"MMSD-P7",0
2020-03-13,0,13,81977,"MMSD-P7",0
2020-03-14,0,8,81977,"MMSD-P7",0
2020-03-15,1,15,81977,"MMSD-P7",6.66666666666667
2020-03-16,1,16,81977,"MMSD-P7",6.25
2020-03-17,3,34,81977,"MMSD-P7",8.82352941176471
2020-03-18,1,28,81977,"MMSD-P7",3.57142857142857
2020-03-19,0,26,81977,"MMSD-P7",0
2020-03-20,1,77,81977,"MMSD-P7",1.2987012987013
2020-03-21,3,37,81977,"MMSD-P7",8.10810810810811
2020-03-22,0,18,81977,"MMSD-P7",0
2020-03-23,1,22,81977,"MMSD-P7",4.54545454545455
2020-03-24,2,41,81977,"MMSD-P7",4.8780487804878
2020-03-25,2,42,81977,"MMSD-P7",4.76190476190476
2020-03-26,1,27,81977,"MMSD-P7",3.7037037037037
2020-03-27,6,62,81977,"MMSD-P7",9.67741935483871
2020-03-28,4,26,81977,"MMSD-P7",15.3846153846154
2020-03-29,0,27,81977,"MMSD-P7",0
2020-03-30,1,38,81977,"MMSD-P7",2.63157894736842
2020-03-31,4,48,81977,"MMSD-P7",8.33333333333333
2020-04-01,2,48,81977,"MMSD-P7",4.16666666666667
2020-04-02,2,33,81977,"MMSD-P7",6.06060606060606
2020-04-03,4,43,81977,"MMSD-P7",9.30232558139535
2020-04-04,2,45,81977,"MMSD-P7",4.44444444444444
2020-04-05,0,18,81977,"MMSD-P7",0
2020-04-06,2,34,81977,"MMSD-P7",5.88235294117647
2020-04-07,2,34,81977,"MMSD-P7",5.88235294117647
2020-04-08,1,23,81977,"MMSD-P7",4.34782608695652
2020-04-09,1,28,81977,"MMSD-P7",3.57142857142857
2020-04-10,5,28,81977,"MMSD-P7",17.8571428571429
2020-04-11,2,27,81977,"MMSD-P7",7.40740740740741
2020-04-12,2,15,81977,"MMSD-P7",13.3333333333333
2020-04-13,0,21,81977,"MMSD-P7",0
2020-04-14,0,29,81977,"MMSD-P7",0
2020-04-15,0,32,81977,"MMSD-P7",0
2020-04-16,0,39,81977,"MMSD-P7",0
2020-04-17,1,41,81977,"MMSD-P7",2.4390243902439
2020-04-18,0,27,81977,"MMSD-P7",0
2020-04-19,1,21,81977,"MMSD-P7",4.76190476190476
2020-04-20,0,37,81977,"MMSD-P7",0
2020-04-21,0,39,81977,"MMSD-P7",0
2020-04-22,0,59,81977,"MMSD-P7",0
2020-04-23,0,57,81977,"MMSD-P7",0
2020-04-24,1,47,81977,"MMSD-P7",2.12765957446809
2020-04-25,0,35,81977,"MMSD-P7",0
2020-04-26,2,42,81977,"MMSD-P7",4.76190476190476
2020-04-27,0,55,81977,"MMSD-P7",0
2020-04-28,0,75,81977,"MMSD-P7",0
2020-04-29,1,66,81977,"MMSD-P7",1.51515151515152
2020-04-30,2,53,81977,"MMSD-P7",3.77358490566038
2020-05-01,0,60,81977,"MMSD-P7",0
2020-05-02,0,59,81977,"MMSD-P7",0
2020-05-03,1,38,81977,"MMSD-P7",2.63157894736842
2020-05-04,0,50,81977,"MMSD-P7",0
2020-05-05,0,60,81977,"MMSD-P7",0
2020-05-06,0,78,81977,"MMSD-P7",0
2020-05-07,3,60,81977,"MMSD-P7",5
2020-05-08,3,58,81977,"MMSD-P7",5.17241379310345
2020-05-09,2,46,81977,"MMSD-P7",4.34782608695652
2020-05-10,3,48,81977,"MMSD-P7",6.25
2020-05-11,0,75,81977,"MMSD-P7",0
2020-05-12,4,84,81977,"MMSD-P7",4.76190476190476
2020-05-13,4,82,81977,"MMSD-P7",4.8780487804878
2020-05-14,6,247,81977,"MMSD-P7",2.42914979757085
2020-05-15,7,134,81977,"MMSD-P7",5.22388059701493
2020-05-16,5,131,81977,"MMSD-P7",3.81679389312977
2020-05-17,0,48,81977,"MMSD-P7",0
2020-05-18,0,66,81977,"MMSD-P7",0
2020-05-19,3,244,81977,"MMSD-P7",1.22950819672131
2020-05-20,3,174,81977,"MMSD-P7",1.72413793103448
2020-05-21,2,332,81977,"MMSD-P7",0.602409638554217
2020-05-22,4,173,81977,"MMSD-P7",2.3121387283237
2020-05-23,1,91,81977,"MMSD-P7",1.0989010989011
2020-05-24,0,119,81977,"MMSD-P7",0
2020-05-25,3,194,81977,"MMSD-P7",1.54639175257732
2020-05-26,0,145,81977,"MMSD-P7",0
2020-05-27,5,271,81977,"MMSD-P7",1.8450184501845
2020-05-28,6,164,81977,"MMSD-P7",3.65853658536585
2020-05-29,9,85,81977,"MMSD-P7",10.5882352941176
2020-05-30,1,35,81977,"MMSD-P7",2.85714285714286
2020-05-31,0,39,81977,"MMSD-P7",0
2020-06-01,6,305,81977,"MMSD-P7",1.9672131147541
2020-06-02,4,294,81977,"MMSD-P7",1.36054421768707
2020-06-03,1,187,81977,"MMSD-P7",0.53475935828877
2020-06-04,4,162,81977,"MMSD-P7",2.46913580246914
2020-06-05,3,249,81977,"MMSD-P7",1.20481927710843
2020-06-06,1,142,81977,"MMSD-P7",0.704225352112676
2020-06-07,2,146,81977,"MMSD-P7",1.36986301369863
2020-06-08,1,108,81977,"MMSD-P7",0.925925925925926
2020-06-09,1,222,81977,"MMSD-P7",0.45045045045045
2020-06-10,0,88,81977,"MMSD-P7",0
2020-06-11,3,421,81977,"MMSD-P7",0.712589073634204
2020-06-12,2,187,81977,"MMSD-P7",1.06951871657754
2020-06-13,4,170,81977,"MMSD-P7",2.35294117647059
2020-06-14,0,177,81977,"MMSD-P7",0
2020-06-15,0,75,81977,"MMSD-P7",0
2020-06-16,2,224,81977,"MMSD-P7",0.892857142857143
2020-06-17,2,116,81977,"MMSD-P7",1.72413793103448
2020-06-18,2,262,81977,"MMSD-P7",0.763358778625954
2020-06-19,1,117,81977,"MMSD-P7",0.854700854700855
2020-06-20,5,150,81977,"MMSD-P7",3.33333333333333
2020-06-21,4,225,81977,"MMSD-P7",1.77777777777778
2020-06-22,4,107,81977,"MMSD-P7",3.73831775700935
2020-06-23,11,254,81977,"MMSD-P7",4.33070866141732
2020-06-24,4,286,81977,"MMSD-P7",1.3986013986014
2020-06-25,7,271,81977,"MMSD-P7",2.5830258302583
2020-06-26,11,218,81977,"MMSD-P7",5.04587155963303
2020-06-27,9,137,81977,"MMSD-P7",6.56934306569343
2020-06-28,11,314,81977,"MMSD-P7",3.5031847133758
2020-06-29,20,279,81977,"MMSD-P7",7.16845878136201
2020-06-30,8,239,81977,"MMSD-P7",3.34728033472803
2020-07-01,14,252,81977,"MMSD-P7",5.55555555555556
2020-07-02,16,411,81977,"MMSD-P7",3.89294403892944
2020-07-03,21,414,81977,"MMSD-P7",5.07246376811594
2020-07-04,15,450,81977,"MMSD-P7",3.33333333333333
2020-07-05,12,224,81977,"MMSD-P7",5.35714285714286
2020-07-06,6,132,81977,"MMSD-P7",4.54545454545455
2020-07-07,14,312,81977,"MMSD-P7",4.48717948717949
2020-07-08,12,264,81977,"MMSD-P7",4.54545454545455
2020-07-09,8,341,81977,"MMSD-P7",2.34604105571848
2020-07-10,20,306,81977,"MMSD-P7",6.5359477124183
2020-07-11,12,367,81977,"MMSD-P7",3.26975476839237
2020-07-12,8,266,81977,"MMSD-P7",3.00751879699248
2020-07-13,16,466,81977,"MMSD-P7",3.43347639484979
2020-07-14,20,417,81977,"MMSD-P7",4.79616306954436
2020-07-15,16,239,81977,"MMSD-P7",6.69456066945607
2020-07-16,11,282,81977,"MMSD-P7",3.90070921985816
2020-07-17,8,292,81977,"MMSD-P7",2.73972602739726
2020-07-18,5,324,81977,"MMSD-P7",1.54320987654321
2020-07-19,17,237,81977,"MMSD-P7",7.17299578059072
2020-07-20,4,212,81977,"MMSD-P7",1.88679245283019
2020-07-21,11,346,81977,"MMSD-P7",3.17919075144509
2020-07-22,9,256,81977,"MMSD-P7",3.515625
2020-07-23,13,442,81977,"MMSD-P7",2.94117647058824
2020-07-24,8,157,81977,"MMSD-P7",5.09554140127389
2020-07-25,10,216,81977,"MMSD-P7",4.62962962962963
2020-07-26,0,226,81977,"MMSD-P7",0
2020-07-27,6,97,81977,"MMSD-P7",6.18556701030928
2020-07-28,18,317,81977,"MMSD-P7",5.6782334384858
2020-07-29,7,265,81977,"MMSD-P7",2.64150943396226
2020-07-30,8,199,81977,"MMSD-P7",4.02010050251256
2020-07-31,8,234,81977,"MMSD-P7",3.41880341880342
2020-08-01,8,202,81977,"MMSD-P7",3.96039603960396
2020-08-02,8,140,81977,"MMSD-P7",5.71428571428571
2020-08-03,5,77,81977,"MMSD-P7",6.49350649350649
2020-08-04,7,305,81977,"MMSD-P7",2.29508196721311
2020-08-05,2,349,81977,"MMSD-P7",0.573065902578797
