"Date","Cases","Tests","Population","Site","Per_pos"
2021-01-22,55,331,151470,"MMSD-P18",16.6163141993958
2021-01-23,43,361,151470,"MMSD-P18",11.9113573407202
2021-01-24,37,237,151470,"MMSD-P18",15.6118143459916
2021-01-25,40,165,151470,"MMSD-P18",24.2424242424242
2021-01-26,26,147,151470,"MMSD-P18",17.687074829932
2021-01-27,20,104,151470,"MMSD-P18",19.2307692307692
2021-01-28,44,199,151470,"MMSD-P18",22.1105527638191
2021-01-29,43,221,151470,"MMSD-P18",19.4570135746606
2021-01-30,42,172,151470,"MMSD-P18",24.4186046511628
2021-01-31,25,159,151470,"MMSD-P18",15.7232704402516
2021-02-01,23,98,151470,"MMSD-P18",23.469387755102
2021-02-02,13,50,151470,"MMSD-P18",26
2021-02-03,10,59,151470,"MMSD-P18",16.9491525423729
2021-02-04,37,199,151470,"MMSD-P18",18.5929648241206
2021-02-05,23,136,151470,"MMSD-P18",16.9117647058824
2021-02-06,25,113,151470,"MMSD-P18",22.1238938053097
2021-02-07,14,172,151470,"MMSD-P18",8.13953488372093
2021-02-08,20,135,151470,"MMSD-P18",14.8148148148148
2021-02-09,17,117,151470,"MMSD-P18",14.5299145299145
2021-02-10,10,120,151470,"MMSD-P18",8.33333333333333
2021-02-11,25,191,151470,"MMSD-P18",13.0890052356021
2021-02-12,23,118,151470,"MMSD-P18",19.4915254237288
2021-02-13,25,88,151470,"MMSD-P18",28.4090909090909
2021-02-14,15,124,151470,"MMSD-P18",12.0967741935484
2021-02-15,17,96,151470,"MMSD-P18",17.7083333333333
2021-02-16,7,28,151470,"MMSD-P18",25
2021-02-17,6,102,151470,"MMSD-P18",5.88235294117647
2021-02-18,23,123,151470,"MMSD-P18",18.6991869918699
2021-02-19,27,150,151470,"MMSD-P18",18
2021-02-20,25,153,151470,"MMSD-P18",16.3398692810458
2021-02-21,12,173,151470,"MMSD-P18",6.9364161849711
2021-02-22,7,114,151470,"MMSD-P18",6.14035087719298
2021-02-23,9,144,151470,"MMSD-P18",6.25
2021-02-24,10,65,151470,"MMSD-P18",15.3846153846154
2021-02-25,20,123,151470,"MMSD-P18",16.260162601626
2021-02-26,16,93,151470,"MMSD-P18",17.2043010752688
2021-02-27,33,169,151470,"MMSD-P18",19.5266272189349
2021-02-28,9,104,151470,"MMSD-P18",8.65384615384615
2021-03-01,12,85,151470,"MMSD-P18",14.1176470588235
2021-03-02,12,31,151470,"MMSD-P18",38.7096774193548
2021-03-03,13,116,151470,"MMSD-P18",11.2068965517241
2021-03-04,29,160,151470,"MMSD-P18",18.125
2021-03-05,22,102,151470,"MMSD-P18",21.5686274509804
2021-03-06,20,128,151470,"MMSD-P18",15.625
2021-03-07,14,169,151470,"MMSD-P18",8.28402366863905
2021-03-08,10,109,151470,"MMSD-P18",9.1743119266055
2021-03-09,11,91,151470,"MMSD-P18",12.0879120879121
2021-03-10,12,122,151470,"MMSD-P18",9.83606557377049
2021-03-11,19,126,151470,"MMSD-P18",15.0793650793651
2021-03-12,31,138,151470,"MMSD-P18",22.463768115942
2021-03-13,16,127,151470,"MMSD-P18",12.5984251968504
2021-03-14,20,114,151470,"MMSD-P18",17.5438596491228
2021-03-15,10,90,151470,"MMSD-P18",11.1111111111111
2021-03-16,13,75,151470,"MMSD-P18",17.3333333333333
2021-03-17,12,76,151470,"MMSD-P18",15.7894736842105
2021-03-18,20,187,151470,"MMSD-P18",10.6951871657754
2021-03-19,22,117,151470,"MMSD-P18",18.8034188034188
2021-03-20,2,48,151470,"MMSD-P18",4.16666666666667
2021-03-21,14,174,151470,"MMSD-P18",8.04597701149425
2021-03-22,8,97,151470,"MMSD-P18",8.24742268041237
2021-03-23,7,24,151470,"MMSD-P18",29.1666666666667
2021-03-24,16,123,151470,"MMSD-P18",13.0081300813008
2021-03-25,21,84,151470,"MMSD-P18",25
2021-03-26,13,58,151470,"MMSD-P18",22.4137931034483
2021-03-27,14,36,151470,"MMSD-P18",38.8888888888889
2021-03-28,12,116,151470,"MMSD-P18",10.3448275862069
2021-03-29,13,98,151470,"MMSD-P18",13.265306122449
2021-03-30,11,46,151470,"MMSD-P18",23.9130434782609
2021-03-31,6,116,151470,"MMSD-P18",5.17241379310345
2021-04-01,19,177,151470,"MMSD-P18",10.7344632768362
2021-04-02,31,144,151470,"MMSD-P18",21.5277777777778
2021-04-03,32,177,151470,"MMSD-P18",18.0790960451977
2021-04-04,26,195,151470,"MMSD-P18",13.3333333333333
2021-04-05,33,148,151470,"MMSD-P18",22.2972972972973
2021-04-06,11,92,151470,"MMSD-P18",11.9565217391304
2021-04-07,13,120,151470,"MMSD-P18",10.8333333333333
2021-04-08,41,220,151470,"MMSD-P18",18.6363636363636
2021-04-09,42,165,151470,"MMSD-P18",25.4545454545455
2021-04-10,19,157,151470,"MMSD-P18",12.1019108280255
2021-04-11,32,158,151470,"MMSD-P18",20.253164556962
2021-04-12,18,149,151470,"MMSD-P18",12.0805369127517
2021-04-13,18,119,151470,"MMSD-P18",15.1260504201681
2021-04-14,30,157,151470,"MMSD-P18",19.1082802547771
2021-04-15,42,247,151470,"MMSD-P18",17.004048582996
2021-04-16,35,165,151470,"MMSD-P18",21.2121212121212
2021-04-17,19,176,151470,"MMSD-P18",10.7954545454545
2021-04-18,23,173,151470,"MMSD-P18",13.2947976878613
2021-04-19,15,132,151470,"MMSD-P18",11.3636363636364
2021-04-20,19,117,151470,"MMSD-P18",16.2393162393162
2021-04-21,21,163,151470,"MMSD-P18",12.8834355828221
2021-04-22,27,224,151470,"MMSD-P18",12.0535714285714
2021-04-23,20,167,151470,"MMSD-P18",11.9760479041916
2021-04-24,16,158,151470,"MMSD-P18",10.126582278481
2021-04-25,12,155,151470,"MMSD-P18",7.74193548387097
2021-04-26,9,106,151470,"MMSD-P18",8.49056603773585
2021-04-27,19,97,151470,"MMSD-P18",19.5876288659794
2021-04-28,15,160,151470,"MMSD-P18",9.375
2021-04-29,26,216,151470,"MMSD-P18",12.037037037037
2021-04-30,21,213,151470,"MMSD-P18",9.85915492957746
2021-05-01,20,169,151470,"MMSD-P18",11.8343195266272
2021-05-02,16,162,151470,"MMSD-P18",9.87654320987654
2021-05-03,14,104,151470,"MMSD-P18",13.4615384615385
2021-05-04,5,75,151470,"MMSD-P18",6.66666666666667
2021-05-05,15,137,151470,"MMSD-P18",10.9489051094891
2021-05-06,30,262,151470,"MMSD-P18",11.4503816793893
2021-05-07,17,149,151470,"MMSD-P18",11.4093959731544
2021-05-08,7,185,151470,"MMSD-P18",3.78378378378378
2021-05-09,11,151,151470,"MMSD-P18",7.28476821192053
2021-05-10,4,87,151470,"MMSD-P18",4.59770114942529
2021-05-11,5,73,151470,"MMSD-P18",6.84931506849315
2021-05-12,11,146,151470,"MMSD-P18",7.53424657534247
2021-05-13,7,133,151470,"MMSD-P18",5.26315789473684
2021-05-14,15,176,151470,"MMSD-P18",8.52272727272727
2021-05-15,24,196,151470,"MMSD-P18",12.2448979591837
2021-05-16,2,128,151470,"MMSD-P18",1.5625
2021-05-17,1,62,151470,"MMSD-P18",1.61290322580645
2021-05-18,9,101,151470,"MMSD-P18",8.91089108910891
2021-05-19,9,157,151470,"MMSD-P18",5.73248407643312
2021-05-20,12,166,151470,"MMSD-P18",7.2289156626506
2021-05-21,4,99,151470,"MMSD-P18",4.04040404040404
2021-05-22,11,157,151470,"MMSD-P18",7.00636942675159
2021-05-23,4,116,151470,"MMSD-P18",3.44827586206897
2021-05-24,3,82,151470,"MMSD-P18",3.65853658536585
2021-05-25,5,74,151470,"MMSD-P18",6.75675675675676
2021-05-26,10,115,151470,"MMSD-P18",8.69565217391304
2021-05-27,1,116,151470,"MMSD-P18",0.862068965517241
2021-05-28,5,79,151470,"MMSD-P18",6.32911392405063
2021-05-29,5,75,151470,"MMSD-P18",6.66666666666667
2021-05-30,4,84,151470,"MMSD-P18",4.76190476190476
2021-05-31,2,40,151470,"MMSD-P18",5
2021-06-01,0,55,151470,"MMSD-P18",0
2021-06-02,3,51,151470,"MMSD-P18",5.88235294117647
2021-06-03,0,2,151470,"MMSD-P18",0
2021-06-04,3,102,151470,"MMSD-P18",2.94117647058824
2021-06-05,2,90,151470,"MMSD-P18",2.22222222222222
2021-06-06,0,77,151470,"MMSD-P18",0
2021-06-07,3,64,151470,"MMSD-P18",4.6875
2021-06-08,5,52,151470,"MMSD-P18",9.61538461538461
2021-06-09,2,62,151470,"MMSD-P18",3.2258064516129
2021-06-10,0,88,151470,"MMSD-P18",0
2021-06-11,1,38,151470,"MMSD-P18",2.63157894736842
2021-06-12,4,61,151470,"MMSD-P18",6.55737704918033
2021-06-13,2,59,151470,"MMSD-P18",3.38983050847458
2021-06-14,2,35,151470,"MMSD-P18",5.71428571428571
2021-06-15,0,6,151470,"MMSD-P18",0
2021-06-16,0,2,151470,"MMSD-P18",0
2021-06-17,7,166,151470,"MMSD-P18",4.21686746987952
2021-06-18,4,50,151470,"MMSD-P18",8
2021-06-19,2,68,151470,"MMSD-P18",2.94117647058824
2021-06-20,4,93,151470,"MMSD-P18",4.3010752688172
2021-06-21,1,44,151470,"MMSD-P18",2.27272727272727
2021-06-22,0,94,151470,"MMSD-P18",0
2021-06-23,0,81,151470,"MMSD-P18",0
2021-05-07,0,9,NA,"Spring UW-Sellery",0
2021-05-07,0,23,NA,"Spring UW-LakeShore",0
2021-05-06,0,19,NA,"Spring UW-Sellery",0
2021-05-06,0,51,NA,"Spring UW-LakeShore",0
2021-05-05,0,23,NA,"Spring UW-Sellery",0
2021-05-05,0,71,NA,"Spring UW-LakeShore",0
2021-05-04,0,102,NA,"Spring UW-Sellery",0
2021-05-04,0,117,NA,"Spring UW-LakeShore",0
2021-05-03,0,111,NA,"Spring UW-Sellery",0
2021-05-03,0,140,NA,"Spring UW-LakeShore",0
2021-05-02,0,5,NA,"Spring UW-Sellery",0
2021-05-02,0,34,NA,"Spring UW-LakeShore",0
2021-05-01,0,12,NA,"Spring UW-Sellery",0
2021-05-01,0,27,NA,"Spring UW-LakeShore",0
2021-04-30,0,209,NA,"Spring UW-Sellery",0
2021-04-30,1,327,NA,"Spring UW-LakeShore",0.305810397553517
2021-04-29,0,104,NA,"Spring UW-Sellery",0
2021-04-29,0,161,NA,"Spring UW-LakeShore",0
2021-04-28,0,62,NA,"Spring UW-Sellery",0
2021-04-28,0,98,NA,"Spring UW-LakeShore",0
2021-04-27,0,110,NA,"Spring UW-Sellery",0
2021-04-27,0,185,NA,"Spring UW-LakeShore",0
2021-04-26,0,248,NA,"Spring UW-Sellery",0
2021-04-26,1,345,NA,"Spring UW-LakeShore",0.289855072463768
2021-04-25,0,18,NA,"Spring UW-Sellery",0
2021-04-25,0,26,NA,"Spring UW-LakeShore",0
2021-04-24,0,4,NA,"Spring UW-Sellery",0
2021-04-24,0,17,NA,"Spring UW-LakeShore",0
2021-04-23,0,201,NA,"Spring UW-Sellery",0
2021-04-23,0,305,NA,"Spring UW-LakeShore",0
2021-04-22,0,125,NA,"Spring UW-Sellery",0
2021-04-22,1,235,NA,"Spring UW-LakeShore",0.425531914893617
2021-04-21,0,65,NA,"Spring UW-Sellery",0
2021-04-21,0,107,NA,"Spring UW-LakeShore",0
2021-04-20,0,122,NA,"Spring UW-Sellery",0
2021-04-20,0,194,NA,"Spring UW-LakeShore",0
2021-04-19,0,289,NA,"Spring UW-Sellery",0
2021-04-19,0,410,NA,"Spring UW-LakeShore",0
2021-04-18,0,13,NA,"Spring UW-Sellery",0
2021-04-18,0,13,NA,"Spring UW-LakeShore",0
2021-04-17,0,11,NA,"Spring UW-Sellery",0
2021-04-17,0,30,NA,"Spring UW-LakeShore",0
2021-04-16,0,226,NA,"Spring UW-Sellery",0
2021-04-16,0,345,NA,"Spring UW-LakeShore",0
2021-04-15,0,160,NA,"Spring UW-Sellery",0
2021-04-15,0,237,NA,"Spring UW-LakeShore",0
2021-04-14,0,59,NA,"Spring UW-Sellery",0
2021-04-14,0,115,NA,"Spring UW-LakeShore",0
2021-04-13,0,144,NA,"Spring UW-Sellery",0
2021-04-13,0,215,NA,"Spring UW-LakeShore",0
2021-04-12,1,288,NA,"Spring UW-Sellery",0.347222222222222
2021-04-12,1,437,NA,"Spring UW-LakeShore",0.22883295194508
2021-04-11,0,22,NA,"Spring UW-Sellery",0
2021-04-11,0,29,NA,"Spring UW-LakeShore",0
2021-04-10,0,7,NA,"Spring UW-Sellery",0
2021-04-10,0,18,NA,"Spring UW-LakeShore",0
2021-04-09,0,199,NA,"Spring UW-Sellery",0
2021-04-09,0,314,NA,"Spring UW-LakeShore",0
2021-04-08,0,125,NA,"Spring UW-Sellery",0
2021-04-08,0,203,NA,"Spring UW-LakeShore",0
2021-04-07,0,69,NA,"Spring UW-Sellery",0
2021-04-07,0,113,NA,"Spring UW-LakeShore",0
2021-04-06,0,100,NA,"Spring UW-Sellery",0
2021-04-06,0,146,NA,"Spring UW-LakeShore",0
2021-04-05,0,226,NA,"Spring UW-Sellery",0
2021-04-05,0,386,NA,"Spring UW-LakeShore",0
2021-04-04,0,16,NA,"Spring UW-Sellery",0
2021-04-04,0,15,NA,"Spring UW-LakeShore",0
2021-04-03,0,7,NA,"Spring UW-Sellery",0
2021-04-03,0,19,NA,"Spring UW-LakeShore",0
2021-04-02,0,140,NA,"Spring UW-Sellery",0
2021-04-02,0,221,NA,"Spring UW-LakeShore",0
2021-04-01,1,129,NA,"Spring UW-Sellery",0.775193798449612
2021-04-01,0,249,NA,"Spring UW-LakeShore",0
2021-03-31,0,1,NA,"Spring UW-Sellery",0
2021-03-31,0,26,NA,"Spring UW-LakeShore",0
2021-03-30,0,111,NA,"Spring UW-Sellery",0
2021-03-30,0,180,NA,"Spring UW-LakeShore",0
2021-03-29,0,257,NA,"Spring UW-Sellery",0
2021-03-29,0,416,NA,"Spring UW-LakeShore",0
2021-03-28,0,13,NA,"Spring UW-Sellery",0
2021-03-28,0,21,NA,"Spring UW-LakeShore",0
2021-03-27,0,21,NA,"Spring UW-Sellery",0
2021-03-27,0,23,NA,"Spring UW-LakeShore",0
2021-03-26,0,227,NA,"Spring UW-Sellery",0
2021-03-26,0,344,NA,"Spring UW-LakeShore",0
2021-03-25,0,144,NA,"Spring UW-Sellery",0
2021-03-25,0,217,NA,"Spring UW-LakeShore",0
2021-03-24,0,73,NA,"Spring UW-Sellery",0
2021-03-24,0,146,NA,"Spring UW-LakeShore",0
2021-03-23,0,133,NA,"Spring UW-Sellery",0
2021-03-23,0,184,NA,"Spring UW-LakeShore",0
2021-03-22,0,293,NA,"Spring UW-Sellery",0
2021-03-22,0,425,NA,"Spring UW-LakeShore",0
2021-03-21,0,21,NA,"Spring UW-Sellery",0
2021-03-21,0,27,NA,"Spring UW-LakeShore",0
2021-03-20,0,15,NA,"Spring UW-Sellery",0
2021-03-20,0,17,NA,"Spring UW-LakeShore",0
2021-03-19,0,215,NA,"Spring UW-Sellery",0
2021-03-19,1,347,NA,"Spring UW-LakeShore",0.288184438040346
2021-03-18,0,190,NA,"Spring UW-Sellery",0
2021-03-18,0,258,NA,"Spring UW-LakeShore",0
2021-03-17,0,87,NA,"Spring UW-Sellery",0
2021-03-17,0,144,NA,"Spring UW-LakeShore",0
2021-03-16,0,159,NA,"Spring UW-Sellery",0
2021-03-16,0,184,NA,"Spring UW-LakeShore",0
2021-03-15,0,291,NA,"Spring UW-Sellery",0
2021-03-15,0,441,NA,"Spring UW-LakeShore",0
2021-03-14,0,25,NA,"Spring UW-Sellery",0
2021-03-14,0,36,NA,"Spring UW-LakeShore",0
2021-03-13,0,15,NA,"Spring UW-Sellery",0
2021-03-13,0,20,NA,"Spring UW-LakeShore",0
2021-03-12,2,258,NA,"Spring UW-Sellery",0.775193798449612
2021-03-12,0,373,NA,"Spring UW-LakeShore",0
2021-03-11,0,190,NA,"Spring UW-Sellery",0
2021-03-11,1,245,NA,"Spring UW-LakeShore",0.408163265306122
2021-03-10,2,100,NA,"Spring UW-Sellery",2
2021-03-10,0,139,NA,"Spring UW-LakeShore",0
2021-03-09,0,165,NA,"Spring UW-Sellery",0
2021-03-09,0,208,NA,"Spring UW-LakeShore",0
2021-03-08,1,298,NA,"Spring UW-Sellery",0.335570469798658
2021-03-08,1,440,NA,"Spring UW-LakeShore",0.227272727272727
2021-03-07,0,24,NA,"Spring UW-Sellery",0
2021-03-07,0,39,NA,"Spring UW-LakeShore",0
2021-03-06,0,18,NA,"Spring UW-Sellery",0
2021-03-06,0,27,NA,"Spring UW-LakeShore",0
2021-03-05,1,240,NA,"Spring UW-Sellery",0.416666666666667
2021-03-05,0,368,NA,"Spring UW-LakeShore",0
2021-03-04,0,208,NA,"Spring UW-Sellery",0
2021-03-04,0,253,NA,"Spring UW-LakeShore",0
2021-03-03,0,101,NA,"Spring UW-Sellery",0
2021-03-03,0,179,NA,"Spring UW-LakeShore",0
2021-03-02,0,149,NA,"Spring UW-Sellery",0
2021-03-02,0,218,NA,"Spring UW-LakeShore",0
2021-03-01,0,321,NA,"Spring UW-Sellery",0
2021-03-01,1,412,NA,"Spring UW-LakeShore",0.242718446601942
2021-02-28,1,20,NA,"Spring UW-Sellery",5
2021-02-28,0,91,NA,"Spring UW-LakeShore",0
2021-02-27,0,34,NA,"Spring UW-Sellery",0
2021-02-27,0,39,NA,"Spring UW-LakeShore",0
2021-02-26,1,267,NA,"Spring UW-Sellery",0.374531835205993
2021-02-26,0,390,NA,"Spring UW-LakeShore",0
2021-02-25,1,125,NA,"Spring UW-Sellery",0.8
2021-02-25,1,239,NA,"Spring UW-LakeShore",0.418410041841004
2021-02-24,0,226,NA,"Spring UW-Sellery",0
2021-02-24,2,265,NA,"Spring UW-LakeShore",0.754716981132076
2021-02-23,0,181,NA,"Spring UW-Sellery",0
2021-02-23,1,241,NA,"Spring UW-LakeShore",0.4149377593361
2021-02-22,0,300,NA,"Spring UW-Sellery",0
2021-02-22,3,452,NA,"Spring UW-LakeShore",0.663716814159292
2021-02-21,0,130,NA,"Spring UW-Sellery",0
2021-02-21,0,141,NA,"Spring UW-LakeShore",0
2021-02-20,1,69,NA,"Spring UW-Sellery",1.44927536231884
2021-02-20,4,182,NA,"Spring UW-LakeShore",2.1978021978022
2021-02-19,3,307,NA,"Spring UW-Sellery",0.977198697068404
2021-02-19,1,368,NA,"Spring UW-LakeShore",0.271739130434783
2021-02-18,2,201,NA,"Spring UW-Sellery",0.995024875621891
2021-02-18,0,313,NA,"Spring UW-LakeShore",0
2021-02-17,2,300,NA,"Spring UW-Sellery",0.666666666666667
2021-02-17,6,189,NA,"Spring UW-LakeShore",3.17460317460317
2021-02-16,3,236,NA,"Spring UW-Sellery",1.27118644067797
2021-02-16,4,270,NA,"Spring UW-LakeShore",1.48148148148148
2021-02-15,3,247,NA,"Spring UW-Sellery",1.21457489878543
2021-02-15,7,381,NA,"Spring UW-LakeShore",1.83727034120735
2021-02-14,1,8,NA,"Spring UW-Sellery",12.5
2021-02-14,1,14,NA,"Spring UW-LakeShore",7.14285714285714
2021-02-13,0,33,NA,"Spring UW-Sellery",0
2021-02-13,0,17,NA,"Spring UW-LakeShore",0
2021-02-12,4,231,NA,"Spring UW-Sellery",1.73160173160173
2021-02-12,0,330,NA,"Spring UW-LakeShore",0
2021-02-11,0,122,NA,"Spring UW-Sellery",0
2021-02-11,0,208,NA,"Spring UW-LakeShore",0
2021-02-10,3,84,NA,"Spring UW-Sellery",3.57142857142857
2021-02-10,1,108,NA,"Spring UW-LakeShore",0.925925925925926
2021-02-09,1,239,NA,"Spring UW-Sellery",0.418410041841004
2021-02-09,2,244,NA,"Spring UW-LakeShore",0.819672131147541
2021-02-08,3,235,NA,"Spring UW-Sellery",1.27659574468085
2021-02-08,3,390,NA,"Spring UW-LakeShore",0.769230769230769
2021-02-07,0,9,NA,"Spring UW-Sellery",0
2021-02-07,0,13,NA,"Spring UW-LakeShore",0
2021-02-06,1,15,NA,"Spring UW-Sellery",6.66666666666667
2021-02-06,0,19,NA,"Spring UW-LakeShore",0
2021-02-05,5,206,NA,"Spring UW-Sellery",2.42718446601942
2021-02-05,0,282,NA,"Spring UW-LakeShore",0
2021-02-04,2,92,NA,"Spring UW-Sellery",2.17391304347826
2021-02-04,1,193,NA,"Spring UW-LakeShore",0.518134715025907
2021-02-03,5,280,NA,"Spring UW-Sellery",1.78571428571429
2021-02-03,1,114,NA,"Spring UW-LakeShore",0.87719298245614
2021-02-02,6,251,NA,"Spring UW-Sellery",2.39043824701195
2021-02-02,3,203,NA,"Spring UW-LakeShore",1.47783251231527
2021-02-01,7,237,NA,"Spring UW-Sellery",2.9535864978903
2021-02-01,5,323,NA,"Spring UW-LakeShore",1.54798761609907
2021-01-31,0,9,NA,"Spring UW-Sellery",0
2021-01-31,0,12,NA,"Spring UW-LakeShore",0
2021-01-30,1,12,NA,"Spring UW-Sellery",8.33333333333333
2021-01-30,0,18,NA,"Spring UW-LakeShore",0
2021-01-29,0,131,NA,"Spring UW-Sellery",0
2021-01-29,0,170,NA,"Spring UW-LakeShore",0
2021-01-28,0,82,NA,"Spring UW-Sellery",0
2021-01-28,0,107,NA,"Spring UW-LakeShore",0
2021-01-27,0,47,NA,"Spring UW-Sellery",0
2021-01-27,0,69,NA,"Spring UW-LakeShore",0
2021-01-26,0,91,NA,"Spring UW-Sellery",0
2021-01-26,2,114,NA,"Spring UW-LakeShore",1.75438596491228
2021-01-25,0,181,NA,"Spring UW-Sellery",0
2021-01-25,0,233,NA,"Spring UW-LakeShore",0
2021-01-24,0,15,NA,"Spring UW-Sellery",0
2021-01-24,0,15,NA,"Spring UW-LakeShore",0
2021-01-23,0,0,NA,"Spring UW-Sellery",NA
2021-01-23,0,0,NA,"Spring UW-LakeShore",NA
2021-01-22,0,0,NA,"Spring UW-Sellery",NA
2021-01-22,0,6,NA,"Spring UW-LakeShore",0
2021-01-21,0,0,NA,"Spring UW-Sellery",NA
2021-01-21,0,15,NA,"Spring UW-LakeShore",0
2021-01-20,0,0,NA,"Spring UW-Sellery",NA
2021-01-20,0,4,NA,"Spring UW-LakeShore",0
2021-01-19,0,0,NA,"Spring UW-Sellery",NA
2021-01-19,0,19,NA,"Spring UW-LakeShore",0
2021-01-18,0,0,NA,"Spring UW-Sellery",NA
2021-01-18,0,1,NA,"Spring UW-LakeShore",0
2021-01-17,0,0,NA,"Spring UW-Sellery",NA
2021-01-17,0,0,NA,"Spring UW-LakeShore",NA
2021-01-16,0,0,NA,"Spring UW-Sellery",NA
2021-01-16,0,0,NA,"Spring UW-LakeShore",NA
2021-01-15,0,0,NA,"Spring UW-Sellery",NA
2021-01-15,0,3,NA,"Spring UW-LakeShore",0
2021-01-14,0,0,NA,"Spring UW-Sellery",NA
2021-01-14,0,12,NA,"Spring UW-LakeShore",0
2021-01-13,0,0,NA,"Spring UW-Sellery",NA
2021-01-13,0,7,NA,"Spring UW-LakeShore",0
2021-01-12,0,0,NA,"Spring UW-Sellery",NA
2021-01-12,0,6,NA,"Spring UW-LakeShore",0
2021-01-11,0,0,NA,"Spring UW-Sellery",NA
2021-01-11,0,8,NA,"Spring UW-LakeShore",0
2020-12-25,0,0,NA,"Fall UW-Sellery",NA
2020-12-25,0,0,NA,"Fall UW-LakeShore",NA
2020-12-23,0,0,NA,"Fall UW-Sellery",NA
2020-12-23,0,3,NA,"Fall UW-LakeShore",0
2020-12-22,0,0,NA,"Fall UW-Sellery",NA
2020-12-22,0,12,NA,"Fall UW-LakeShore",0
2020-12-21,0,0,NA,"Fall UW-Sellery",NA
2020-12-21,0,8,NA,"Fall UW-LakeShore",0
2020-12-20,0,0,NA,"Fall UW-Sellery",NA
2020-12-20,0,0,NA,"Fall UW-LakeShore",NA
2020-12-18,0,19,NA,"Fall UW-Sellery",0
2020-12-18,0,44,NA,"Fall UW-LakeShore",0
2020-12-17,0,32,NA,"Fall UW-Sellery",0
2020-12-17,0,76,NA,"Fall UW-LakeShore",0
2020-12-16,0,2,NA,"Fall UW-Sellery",0
2020-12-16,0,17,NA,"Fall UW-LakeShore",0
2020-12-15,0,29,NA,"Fall UW-Sellery",0
2020-12-15,0,67,NA,"Fall UW-LakeShore",0
2020-12-14,0,34,NA,"Fall UW-Sellery",0
2020-12-14,0,86,NA,"Fall UW-LakeShore",0
2020-12-11,0,30,NA,"Fall UW-Sellery",0
2020-12-11,1,82,NA,"Fall UW-LakeShore",1.21951219512195
2020-12-10,0,36,NA,"Fall UW-Sellery",0
2020-12-10,0,79,NA,"Fall UW-LakeShore",0
2020-12-09,0,1,NA,"Fall UW-Sellery",0
2020-12-09,0,17,NA,"Fall UW-LakeShore",0
2020-12-08,0,31,NA,"Fall UW-Sellery",0
2020-12-08,0,94,NA,"Fall UW-LakeShore",0
2020-12-07,0,41,NA,"Fall UW-Sellery",0
2020-12-07,0,76,NA,"Fall UW-LakeShore",0
2020-12-05,0,0,NA,"Fall UW-Sellery",NA
2020-12-05,0,0,NA,"Fall UW-LakeShore",NA
2020-12-04,0,33,NA,"Fall UW-Sellery",0
2020-12-04,0,76,NA,"Fall UW-LakeShore",0
2020-12-03,0,38,NA,"Fall UW-Sellery",0
2020-12-03,1,83,NA,"Fall UW-LakeShore",1.20481927710843
2020-12-02,0,0,NA,"Fall UW-Sellery",NA
2020-12-02,0,4,NA,"Fall UW-LakeShore",0
2020-12-01,0,32,NA,"Fall UW-Sellery",0
2020-12-01,0,76,NA,"Fall UW-LakeShore",0
2020-11-30,1,27,NA,"Fall UW-Sellery",3.7037037037037
2020-11-30,1,100,NA,"Fall UW-LakeShore",1
2020-11-27,0,0,NA,"Fall UW-Sellery",NA
2020-11-27,0,2,NA,"Fall UW-LakeShore",0
2020-11-25,1,15,NA,"Fall UW-Sellery",6.66666666666667
2020-11-25,0,72,NA,"Fall UW-LakeShore",0
2020-11-24,1,61,NA,"Fall UW-Sellery",1.63934426229508
2020-11-24,1,153,NA,"Fall UW-LakeShore",0.65359477124183
2020-11-23,0,50,NA,"Fall UW-Sellery",0
2020-11-23,4,150,NA,"Fall UW-LakeShore",2.66666666666667
2020-11-22,0,0,NA,"Fall UW-Sellery",NA
2020-11-22,0,8,NA,"Fall UW-LakeShore",0
2020-11-21,0,3,NA,"Fall UW-Sellery",0
2020-11-21,0,10,NA,"Fall UW-LakeShore",0
2020-11-20,0,50,NA,"Fall UW-Sellery",0
2020-11-20,1,60,NA,"Fall UW-LakeShore",1.66666666666667
2020-11-19,0,19,NA,"Fall UW-Sellery",0
2020-11-19,1,151,NA,"Fall UW-LakeShore",0.662251655629139
2020-11-18,3,222,NA,"Fall UW-Sellery",1.35135135135135
2020-11-18,0,124,NA,"Fall UW-LakeShore",0
2020-11-17,4,33,NA,"Fall UW-Sellery",12.1212121212121
2020-11-17,2,164,NA,"Fall UW-LakeShore",1.21951219512195
2020-11-16,4,78,NA,"Fall UW-Sellery",5.12820512820513
2020-11-16,7,231,NA,"Fall UW-LakeShore",3.03030303030303
2020-11-13,9,134,NA,"Fall UW-Sellery",6.71641791044776
2020-11-13,2,131,NA,"Fall UW-LakeShore",1.52671755725191
2020-11-12,4,177,NA,"Fall UW-Sellery",2.25988700564972
2020-11-12,2,175,NA,"Fall UW-LakeShore",1.14285714285714
2020-11-11,1,26,NA,"Fall UW-Sellery",3.84615384615385
2020-11-11,1,185,NA,"Fall UW-LakeShore",0.540540540540541
2020-11-10,3,60,NA,"Fall UW-Sellery",5
2020-11-10,4,200,NA,"Fall UW-LakeShore",2
2020-11-09,10,299,NA,"Fall UW-Sellery",3.34448160535117
2020-11-09,2,188,NA,"Fall UW-LakeShore",1.06382978723404
2020-11-06,4,73,NA,"Fall UW-Sellery",5.47945205479452
2020-11-06,1,140,NA,"Fall UW-LakeShore",0.714285714285714
2020-11-05,4,84,NA,"Fall UW-Sellery",4.76190476190476
