"","Date","Plant","Filter","Well","Type","name","value"
"3720","2021-02-10","Sun Prairie",3,1,"Normal","PMMOVGC",25932549.1117845
"3721","2021-02-10","Sun Prairie",3,2,"Normal","N1GC",136011.041777974
"3722","2021-02-10","Sun Prairie",3,2,"Normal","N2GC",109122.845028741
"3723","2021-02-10","Sun Prairie",3,2,"Normal","PMMOVGC",21945986.3247933
"3724","2021-02-10","Sun Prairie",3,3,"Normal","N1GC",95502.9080030662
"3725","2021-02-10","Sun Prairie",3,3,"Normal","N2GC",31388.7445509123
"3726","2021-02-10","Sun Prairie",3,3,"Normal","PMMOVGC",24372707.8336347
"3727","2021-02-08","Wausau",1,1,"Normal","N1GC",179271.399027352
"3728","2021-02-08","Wausau",1,1,"Normal","N2GC",91174.5524078626
"3729","2021-02-08","Wausau",1,1,"Normal","PMMOVGC",28079090.8666126
"3730","2021-02-08","Wausau",1,2,"Normal","N1GC",230293.069107635
"3731","2021-02-08","Wausau",1,2,"Normal","N2GC",121262.641369627
"3732","2021-02-08","Wausau",1,2,"Normal","PMMOVGC",23700898.7168758
"3733","2021-02-08","Wausau",1,3,"Normal","N1GC",126947.725799725
"3734","2021-02-08","Wausau",1,3,"Normal","N2GC",137063.01429312
"3735","2021-02-08","Wausau",1,3,"Normal","PMMOVGC",24178310.6991781
"3736","2021-02-08","Wausau",2,1,"Normal","N1GC",346354.380859077
"3737","2021-02-08","Wausau",2,1,"Normal","N2GC",69533.8413887189
"3738","2021-02-08","Wausau",2,1,"Normal","PMMOVGC",24088184.4081683
"3739","2021-02-08","Wausau",2,2,"Normal","N1GC",334161.234368126
"3740","2021-02-08","Wausau",2,2,"Normal","N2GC",170969.212013954
"3741","2021-02-08","Wausau",2,2,"Normal","PMMOVGC",21231715.5817992
"3742","2021-02-08","Wausau",2,3,"Normal","N1GC",309504.304489608
"3743","2021-02-08","Wausau",2,3,"Normal","N2GC",88357.8316836432
"3744","2021-02-08","Wausau",2,3,"Normal","PMMOVGC",24469990.6295725
"3745","2021-02-08","Wausau",3,1,"Normal","N1GC",308960.254472616
"3746","2021-02-08","Wausau",3,1,"Normal","N2GC",105674.409926966
"3747","2021-02-08","Wausau",3,1,"Normal","PMMOVGC",25230876.1391646
"3748","2021-02-08","Wausau",3,2,"Normal","N1GC",297600.187786248
"3749","2021-02-08","Wausau",3,2,"Normal","N2GC",41798.3528817117
"3750","2021-02-08","Wausau",3,2,"Normal","PMMOVGC",22206189.6942973
"3751","2021-02-08","Wausau",3,3,"Normal","N1GC",300697.487762211
"3752","2021-02-08","Wausau",3,3,"Normal","N2GC",91917.9505886227
"3753","2021-02-08","Wausau",3,3,"Normal","PMMOVGC",22877522.4152157
"3754","2021-02-09","Wausau",1,1,"Normal","N1GC",270488.105962939
"3755","2021-02-09","Wausau",1,1,"Normal","N2GC",146548.350614328
"3756","2021-02-09","Wausau",1,1,"Normal","PMMOVGC",30432038.8485286
"3757","2021-02-09","Wausau",1,2,"Normal","N1GC",255885.544665566
"3758","2021-02-09","Wausau",1,2,"Normal","N2GC",148030.478437185
"3759","2021-02-09","Wausau",1,2,"Normal","PMMOVGC",28271739.9432797
"3760","2021-02-09","Wausau",1,3,"Normal","N1GC",230011.00384616
"3761","2021-02-09","Wausau",1,3,"Normal","N2GC",125145.632567381
"3762","2021-02-09","Wausau",1,3,"Normal","PMMOVGC",23702840.0863432
"3763","2021-02-09","Wausau",2,1,"Normal","N1GC",228179.163938674
"3764","2021-02-09","Wausau",2,1,"Normal","N2GC",38986.1101700632
"3765","2021-02-09","Wausau",2,1,"Normal","PMMOVGC",27772208.1778349
"3766","2021-02-09","Wausau",2,2,"Normal","N1GC",207533.946423907
"3767","2021-02-09","Wausau",2,2,"Normal","N2GC",139566.657514037
"3768","2021-02-09","Wausau",2,2,"Normal","PMMOVGC",26377742.5142403
"3769","2021-02-09","Wausau",2,3,"Normal","N1GC",217883.659629205
"3770","2021-02-09","Wausau",2,3,"Normal","N2GC",42715.8720986234
"3771","2021-02-09","Wausau",2,3,"Normal","PMMOVGC",30261386.2062035
"3772","2021-02-09","Wausau",3,1,"Normal","N1GC",287514.108422653
"3773","2021-02-09","Wausau",3,1,"Normal","N2GC",178539.646558246
"3774","2021-02-09","Wausau",3,1,"Normal","PMMOVGC",29252420.3902333
"3775","2021-02-09","Wausau",3,2,"Normal","N1GC",264840.022811163
"3776","2021-02-09","Wausau",3,2,"Normal","N2GC",185320.626497184
"3777","2021-02-09","Wausau",3,2,"Normal","PMMOVGC",34228994.2498477
"3778","2021-02-09","Wausau",3,3,"Normal","N1GC",383614.913949478
"3779","2021-02-09","Wausau",3,3,"Normal","N2GC",152993.331997591
"3780","2021-02-09","Wausau",3,3,"Normal","PMMOVGC",31944059.1994533
"3781","2021-02-10","Wausau",1,1,"Normal","N1GC",122742.923419968
"3782","2021-02-10","Wausau",1,1,"Normal","N2GC",22035.8793147557
"3783","2021-02-10","Wausau",1,1,"Normal","PMMOVGC",25140691.6563456
"3784","2021-02-10","Wausau",1,2,"Normal","N1GC",199276.651829298
"3785","2021-02-10","Wausau",1,2,"Normal","N2GC",103364.672075112
"3786","2021-02-10","Wausau",1,2,"Normal","PMMOVGC",19466171.3847166
"3787","2021-02-10","Wausau",1,3,"Normal","N1GC",77136.5491541992
"3788","2021-02-10","Wausau",1,3,"Normal","N2GC",46941.5498268216
"3789","2021-02-10","Wausau",1,3,"Normal","PMMOVGC",21917275.743688
"3790","2021-02-10","Wausau",2,1,"Normal","N1GC",56234.1783969101
"3791","2021-02-10","Wausau",2,1,"Normal","N2GC",NA
"3792","2021-02-10","Wausau",2,1,"Normal","PMMOVGC",20314493.9047246
"3793","2021-02-10","Wausau",2,2,"Normal","N1GC",38808.0474186179
"3794","2021-02-10","Wausau",2,2,"Normal","N2GC",7424.42801633538
"3795","2021-02-10","Wausau",2,2,"Normal","PMMOVGC",17886213.8189682
"3796","2021-02-10","Wausau",2,3,"Normal","N1GC",35064.2696031998
"3797","2021-02-10","Wausau",2,3,"Normal","N2GC",11856.9570962918
"3798","2021-02-10","Wausau",2,3,"Normal","PMMOVGC",21152335.6575227
"3799","2021-02-10","Wausau",3,1,"Normal","N1GC",126837.566421504
"3800","2021-02-10","Wausau",3,1,"Normal","N2GC",37829.0455037101
"3801","2021-02-10","Wausau",3,1,"Normal","PMMOVGC",18412725.0078667
"3802","2021-02-10","Wausau",3,2,"Normal","N1GC",96590.9807044062
"3803","2021-02-10","Wausau",3,2,"Normal","N2GC",31663.0847252394
"3804","2021-02-10","Wausau",3,2,"Normal","PMMOVGC",22918120.6905979
"3805","2021-02-10","Wausau",3,3,"Normal","N1GC",59530.3185598046
"3806","2021-02-10","Wausau",3,3,"Normal","N2GC",28954.9310298818
"3807","2021-02-10","Wausau",3,3,"Normal","PMMOVGC",21118555.1918197
"3808","2021-02-11","Hudson",1,1,"Normal","N1GC",230283.825745472
"3809","2021-02-11","Hudson",1,1,"Normal","N2GC",227059.086944435
"3810","2021-02-11","Hudson",1,1,"Normal","PMMOVGC",9174477.92221964
"3811","2021-02-11","Hudson",1,2,"Normal","N1GC",127323.008157722
"3812","2021-02-11","Hudson",1,2,"Normal","N2GC",159212.813224657
"3813","2021-02-11","Hudson",1,2,"Normal","PMMOVGC",10285696.101852
"3814","2021-02-11","Hudson",1,3,"Normal","N1GC",171594.280841435
"3815","2021-02-11","Hudson",1,3,"Normal","N2GC",97230.1235917341
"3816","2021-02-11","Hudson",1,3,"Normal","PMMOVGC",13498871.6994413
"3817","2021-02-11","Hudson",2,1,"Normal","N1GC",156341.621800407
"3818","2021-02-11","Hudson",2,1,"Normal","N2GC",109511.507630441
"3819","2021-02-11","Hudson",2,1,"Normal","PMMOVGC",9244362.75534667
"3820","2021-02-11","Hudson",2,2,"Normal","N1GC",318497.738145889
"3821","2021-02-11","Hudson",2,2,"Normal","N2GC",128001.078194913
"3822","2021-02-11","Hudson",2,2,"Normal","PMMOVGC",14290821.9125725
"3823","2021-02-11","Hudson",2,3,"Normal","N1GC",229755.656032052
"3824","2021-02-11","Hudson",2,3,"Normal","N2GC",132720.28409876
"3825","2021-02-11","Hudson",2,3,"Normal","PMMOVGC",9378522.01173619
"3826","2021-02-11","Hudson",3,1,"Normal","N1GC",466933.467427438
"3827","2021-02-11","Hudson",3,1,"Normal","N2GC",380528.724986162
"3828","2021-02-11","Hudson",3,1,"Normal","PMMOVGC",7886433.63263466
"3829","2021-02-11","Hudson",3,2,"Normal","N1GC",299663.496657592
"3830","2021-02-11","Hudson",3,2,"Normal","N2GC",288921.572737124
"3831","2021-02-11","Hudson",3,2,"Normal","PMMOVGC",7700531.314482
"3832","2021-02-11","Hudson",3,3,"Normal","N1GC",275953.639962777
"3833","2021-02-11","Hudson",3,3,"Normal","N2GC",334167.373561244
"3834","2021-02-11","Hudson",3,3,"Normal","PMMOVGC",8416956.43941448
"3835","2021-02-12","Hudson",1,1,"Normal","N1GC",225968.847106344
"3836","2021-02-12","Hudson",1,1,"Normal","N2GC",170196.088844625
"3837","2021-02-12","Hudson",1,1,"Normal","PMMOVGC",10564064.2033057
"3838","2021-02-12","Hudson",1,2,"Normal","N1GC",258501.417459667
"3839","2021-02-12","Hudson",1,2,"Normal","N2GC",110186.646142473
"3840","2021-02-12","Hudson",1,2,"Normal","PMMOVGC",9190813.41100288
"3841","2021-02-12","Hudson",1,3,"Normal","N1GC",235816.100517839
"3842","2021-02-12","Hudson",1,3,"Normal","N2GC",138668.031182468
"3843","2021-02-12","Hudson",1,3,"Normal","PMMOVGC",8875114.8698399
"3844","2021-02-12","Hudson",2,1,"Normal","N1GC",196197.758367515
"3845","2021-02-12","Hudson",2,1,"Normal","N2GC",168010.597224581
"3846","2021-02-12","Hudson",2,1,"Normal","PMMOVGC",9153371.04124999
"3847","2021-02-12","Hudson",2,2,"Normal","N1GC",163694.893887388
"3848","2021-02-12","Hudson",2,2,"Normal","N2GC",160823.321456828
"3849","2021-02-12","Hudson",2,2,"Normal","PMMOVGC",9266879.54827443
"3850","2021-02-12","Hudson",2,3,"Normal","N1GC",170360.917957865
"3851","2021-02-12","Hudson",2,3,"Normal","N2GC",237806.641976042
"3852","2021-02-12","Hudson",2,3,"Normal","PMMOVGC",7401731.92234195
"3853","2021-02-12","Hudson",3,1,"Normal","N1GC",147809.880473475
"3854","2021-02-12","Hudson",3,1,"Normal","N2GC",153838.407713289
"3855","2021-02-12","Hudson",3,1,"Normal","PMMOVGC",9196532.63187373
"3856","2021-02-12","Hudson",3,2,"Normal","N1GC",164278.325747236
"3857","2021-02-12","Hudson",3,2,"Normal","N2GC",153135.289453891
"3858","2021-02-12","Hudson",3,2,"Normal","PMMOVGC",8887295.86916975
"3859","2021-02-12","Hudson",3,3,"Normal","N1GC",92970.6100094736
"3860","2021-02-12","Hudson",3,3,"Normal","N2GC",117876.762390646
"3861","2021-02-12","Hudson",3,3,"Normal","PMMOVGC",8290441.68110135
"3862","2021-02-13","Hudson",1,1,"Normal","N1GC",160379.917390904
"3863","2021-02-13","Hudson",1,1,"Normal","N2GC",65126.2026549395
"3864","2021-02-13","Hudson",1,1,"Normal","PMMOVGC",10491777.4247365
"3865","2021-02-13","Hudson",1,2,"Normal","N1GC",101832.442748434
"3866","2021-02-13","Hudson",1,2,"Normal","N2GC",24404.0946962933
"3867","2021-02-13","Hudson",1,2,"Normal","PMMOVGC",9363275.00820239
"3868","2021-02-13","Hudson",1,3,"Normal","N1GC",110251.39390546
"3869","2021-02-13","Hudson",1,3,"Normal","N2GC",29578.9146350276
"3870","2021-02-13","Hudson",1,3,"Normal","PMMOVGC",11006238.8667571
"3871","2021-02-13","Hudson",2,1,"Normal","N1GC",32801.2117777027
"3872","2021-02-13","Hudson",2,1,"Normal","N2GC",102456.898132809
"3873","2021-02-13","Hudson",2,1,"Normal","PMMOVGC",11820084.6168679
"3874","2021-02-13","Hudson",2,2,"Normal","N1GC",240528.925743798
"3875","2021-02-13","Hudson",2,2,"Normal","N2GC",63540.4706514994
"3876","2021-02-13","Hudson",2,2,"Normal","PMMOVGC",9755258.49642195
"3877","2021-02-13","Hudson",2,3,"Normal","N1GC",79799.321179592
"3878","2021-02-13","Hudson",2,3,"Normal","N2GC",98863.3151743477
"3879","2021-02-13","Hudson",2,3,"Normal","PMMOVGC",9791751.85926375
"3880","2021-02-13","Hudson",3,1,"Normal","N1GC",128249.925248158
"3881","2021-02-13","Hudson",3,1,"Normal","N2GC",68629.103452343
"3882","2021-02-13","Hudson",3,1,"Normal","PMMOVGC",9916952.23203415
"3883","2021-02-13","Hudson",3,2,"Normal","N1GC",198604.628205762
"3884","2021-02-13","Hudson",3,2,"Normal","N2GC",171138.081847868
"3885","2021-02-13","Hudson",3,2,"Normal","PMMOVGC",15750378.1804866
"3886","2021-02-13","Hudson",3,3,"Normal","N1GC",211644.414677579
"3887","2021-02-13","Hudson",3,3,"Normal","N2GC",86838.7006122428
"3888","2021-02-13","Hudson",3,3,"Normal","PMMOVGC",11599741.4754234
"3889","2021-02-11","Kenosha",1,1,"Normal","N1GC",175114.762228722
"3890","2021-02-11","Kenosha",1,1,"Normal","N2GC",154814.950742431
"3891","2021-02-11","Kenosha",1,1,"Normal","PMMOVGC",13062728.399929
"3892","2021-02-11","Kenosha",1,2,"Normal","N1GC",268164.353768289
"3893","2021-02-11","Kenosha",1,2,"Normal","N2GC",135211.568528579
"3894","2021-02-11","Kenosha",1,2,"Normal","PMMOVGC",15455722.6142858
"3895","2021-02-11","Kenosha",1,3,"Normal","N1GC",175584.338376507
"3896","2021-02-11","Kenosha",1,3,"Normal","N2GC",192973.908633731
"3897","2021-02-11","Kenosha",1,3,"Normal","PMMOVGC",18459188.7633911
"3898","2021-02-11","Kenosha",2,1,"Normal","N1GC",164393.351035904
"3899","2021-02-11","Kenosha",2,1,"Normal","N2GC",150531.790250841
"3900","2021-02-11","Kenosha",2,1,"Normal","PMMOVGC",10513998.6246059
"3901","2021-02-11","Kenosha",2,2,"Normal","N1GC",211234.981415174
"3902","2021-02-11","Kenosha",2,2,"Normal","N2GC",155665.886883886
"3903","2021-02-11","Kenosha",2,2,"Normal","PMMOVGC",12126136.3462119
"3904","2021-02-11","Kenosha",2,3,"Normal","N1GC",104121.189377803
"3905","2021-02-11","Kenosha",2,3,"Normal","N2GC",142118.083276928
"3906","2021-02-11","Kenosha",2,3,"Normal","PMMOVGC",14688422.5258259
"3907","2021-02-11","Kenosha",3,1,"Normal","N1GC",159080.7337728
"3908","2021-02-11","Kenosha",3,1,"Normal","N2GC",124636.440214942
"3909","2021-02-11","Kenosha",3,1,"Normal","PMMOVGC",13125772.4966603
"3910","2021-02-11","Kenosha",3,2,"Normal","N1GC",192929.292599549
"3911","2021-02-11","Kenosha",3,2,"Normal","N2GC",147917.441110027
"3912","2021-02-11","Kenosha",3,2,"Normal","PMMOVGC",14193875.6427903
"3913","2021-02-11","Kenosha",3,3,"Normal","N1GC",161801.588120172
"3914","2021-02-11","Kenosha",3,3,"Normal","N2GC",141614.826879583
"3915","2021-02-11","Kenosha",3,3,"Normal","PMMOVGC",15385874.102061
"3916","2021-02-12","Kenosha",1,1,"Normal","N1GC",375191.128990459
"3917","2021-02-12","Kenosha",1,1,"Normal","N2GC",415040.694887253
"3918","2021-02-12","Kenosha",1,1,"Normal","PMMOVGC",699013070.53779
"3919","2021-02-12","Kenosha",1,2,"Normal","N1GC",449140.916820276
"3920","2021-02-12","Kenosha",1,2,"Normal","N2GC",294402.561803664
"3921","2021-02-12","Kenosha",1,2,"Normal","PMMOVGC",962955973.80663
"3922","2021-02-12","Kenosha",1,3,"Normal","N1GC",435518.455741053
"3923","2021-02-12","Kenosha",1,3,"Normal","N2GC",336641.355060465
"3924","2021-02-12","Kenosha",1,3,"Normal","PMMOVGC",1470668186.81064
"3925","2021-02-12","Kenosha",2,1,"Normal","N1GC",380302.61527332
"3926","2021-02-12","Kenosha",2,1,"Normal","N2GC",205677.570910684
"3927","2021-02-12","Kenosha",2,1,"Normal","PMMOVGC",14944965.2109142
"3928","2021-02-12","Kenosha",2,2,"Normal","N1GC",415635.144754174
"3929","2021-02-12","Kenosha",2,2,"Normal","N2GC",317719.676570182
"3930","2021-02-12","Kenosha",2,2,"Normal","PMMOVGC",16194508.3070182
"3931","2021-02-12","Kenosha",2,3,"Normal","N1GC",436888.139680328
"3932","2021-02-12","Kenosha",2,3,"Normal","N2GC",364326.878684489
"3933","2021-02-12","Kenosha",2,3,"Normal","PMMOVGC",18074301.0441966
"3934","2021-02-12","Kenosha",3,1,"Normal","N1GC",203686.724004987
"3935","2021-02-12","Kenosha",3,1,"Normal","N2GC",225584.45385908
"3936","2021-02-12","Kenosha",3,1,"Normal","PMMOVGC",14670153.7368443
"3937","2021-02-12","Kenosha",3,2,"Normal","N1GC",439432.968004049
"3938","2021-02-12","Kenosha",3,2,"Normal","N2GC",232855.787541778
"3939","2021-02-12","Kenosha",3,2,"Normal","PMMOVGC",16883655.4515142
"3940","2021-02-12","Kenosha",3,3,"Normal","N1GC",352979.985954411
"3941","2021-02-12","Kenosha",3,3,"Normal","N2GC",204388.725011562
"3942","2021-02-12","Kenosha",3,3,"Normal","PMMOVGC",22601894.0638516
"3943","2021-02-13","Kenosha",1,1,"Normal","N1GC",242037.755620632
"3944","2021-02-13","Kenosha",1,1,"Normal","N2GC",195301.067298305
"3945","2021-02-13","Kenosha",1,1,"Normal","PMMOVGC",13543440.2342074
"3946","2021-02-13","Kenosha",1,2,"Normal","N1GC",234116.653981897
"3947","2021-02-13","Kenosha",1,2,"Normal","N2GC",143585.569549046
"3948","2021-02-13","Kenosha",1,2,"Normal","PMMOVGC",14230799.1184018
"3949","2021-02-13","Kenosha",1,3,"Normal","N1GC",267969.770804112
"3950","2021-02-13","Kenosha",1,3,"Normal","N2GC",178681.159286665
"3951","2021-02-13","Kenosha",1,3,"Normal","PMMOVGC",19023867.4636462
"3952","2021-02-13","Kenosha",2,1,"Normal","N1GC",290139.745384185
"3953","2021-02-13","Kenosha",2,1,"Normal","N2GC",297362.852573533
"3954","2021-02-13","Kenosha",2,1,"Normal","PMMOVGC",13027575.0841556
"3955","2021-02-13","Kenosha",2,2,"Normal","N1GC",316005.813852327
"3956","2021-02-13","Kenosha",2,2,"Normal","N2GC",252639.160581519
"3957","2021-02-13","Kenosha",2,2,"Normal","PMMOVGC",13676577.7627573
"3958","2021-02-13","Kenosha",2,3,"Normal","N1GC",329546.682360082
"3959","2021-02-13","Kenosha",2,3,"Normal","N2GC",271667.977520286
"3960","2021-02-13","Kenosha",2,3,"Normal","PMMOVGC",11464656.5318566
"3961","2021-02-13","Kenosha",3,1,"Normal","N1GC",231335.711963575
"3962","2021-02-13","Kenosha",3,1,"Normal","N2GC",119917.734483868
"3963","2021-02-13","Kenosha",3,1,"Normal","PMMOVGC",12984767.5469805
"3964","2021-02-13","Kenosha",3,2,"Normal","N1GC",292072.906906347
"3965","2021-02-13","Kenosha",3,2,"Normal","N2GC",183407.265456921
"3966","2021-02-13","Kenosha",3,2,"Normal","PMMOVGC",16407584.9248099
"3967","2021-02-13","Kenosha",3,3,"Normal","N1GC",296905.714021513
"3968","2021-02-13","Kenosha",3,3,"Normal","N2GC",189417.523967873
"3969","2021-02-13","Kenosha",3,3,"Normal","PMMOVGC",12119425.1354394
"3970","2021-02-11","Platteville",1,1,"Normal","N1GC",472547.733216102
"3971","2021-02-11","Platteville",1,1,"Normal","N2GC",425245.974733015
"3972","2021-02-11","Platteville",1,1,"Normal","PMMOVGC",9199511.57771752
"3973","2021-02-11","Platteville",1,2,"Normal","N1GC",718067.021505163
"3974","2021-02-11","Platteville",1,2,"Normal","N2GC",399533.101607054
"3975","2021-02-11","Platteville",1,2,"Normal","PMMOVGC",9278812.96068343
"3976","2021-02-11","Platteville",1,3,"Normal","N1GC",522706.477325211
"3977","2021-02-11","Platteville",1,3,"Normal","N2GC",329301.919048446
"3978","2021-02-11","Platteville",1,3,"Normal","PMMOVGC",11765519.2611127
"3979","2021-02-11","Platteville",2,1,"Normal","N1GC",688209.096719004
"3980","2021-02-11","Platteville",2,1,"Normal","N2GC",614859.332997288
"3981","2021-02-11","Platteville",2,1,"Normal","PMMOVGC",12149082.8822416
"3982","2021-02-11","Platteville",2,2,"Normal","N1GC",1095908.32419095
"3983","2021-02-11","Platteville",2,2,"Normal","N2GC",680104.401297067
"3984","2021-02-11","Platteville",2,2,"Normal","PMMOVGC",14873471.1662796
"3985","2021-02-11","Platteville",2,3,"Normal","N1GC",774266.791705467
"3986","2021-02-11","Platteville",2,3,"Normal","N2GC",625647.904258321
"3987","2021-02-11","Platteville",2,3,"Normal","PMMOVGC",15856312.9942188
"3988","2021-02-11","Platteville",3,1,"Normal","N1GC",680738.667412814
"3989","2021-02-11","Platteville",3,1,"Normal","N2GC",442323.442959446
"3990","2021-02-11","Platteville",3,1,"Normal","PMMOVGC",12525450.9502004
"3991","2021-02-11","Platteville",3,2,"Normal","N1GC",745098.014490782
"3992","2021-02-11","Platteville",3,2,"Normal","N2GC",511017.849577694
"3993","2021-02-11","Platteville",3,2,"Normal","PMMOVGC",12271091.0581471
"3994","2021-02-11","Platteville",3,3,"Normal","N1GC",919045.891549267
"3995","2021-02-11","Platteville",3,3,"Normal","N2GC",550774.733918973
"3996","2021-02-11","Platteville",3,3,"Normal","PMMOVGC",13770923.3677047
"3997","2021-02-12","Platteville",1,1,"Normal","N1GC",285650.601365936
"3998","2021-02-12","Platteville",1,1,"Normal","N2GC",272378.14568412
"3999","2021-02-12","Platteville",1,1,"Normal","PMMOVGC",11180541.4611454
"4000","2021-02-12","Platteville",1,2,"Normal","N1GC",306046.372899727
"4001","2021-02-12","Platteville",1,2,"Normal","N2GC",200668.729256168
"4002","2021-02-12","Platteville",1,2,"Normal","PMMOVGC",11314984.0668656
"4003","2021-02-12","Platteville",1,3,"Normal","N1GC",444120.627407168
"4004","2021-02-12","Platteville",1,3,"Normal","N2GC",179051.736875131
"4005","2021-02-12","Platteville",1,3,"Normal","PMMOVGC",9999970.82646102
"4006","2021-02-12","Platteville",2,1,"Normal","N1GC",161469.729761496
"4007","2021-02-12","Platteville",2,1,"Normal","N2GC",200895.499594599
"4008","2021-02-12","Platteville",2,1,"Normal","PMMOVGC",11498412.5943581
"4009","2021-02-12","Platteville",2,2,"Normal","N1GC",333941.69023526
"4010","2021-02-12","Platteville",2,2,"Normal","N2GC",220445.101215166
"4011","2021-02-12","Platteville",2,2,"Normal","PMMOVGC",12901987.6300374
"4012","2021-02-12","Platteville",2,3,"Normal","N1GC",242633.216674211
"4013","2021-02-12","Platteville",2,3,"Normal","N2GC",140590.907894192
"4014","2021-02-12","Platteville",2,3,"Normal","PMMOVGC",16614317.4831854
"4015","2021-02-12","Platteville",3,1,"Normal","N1GC",198907.993820171
"4016","2021-02-12","Platteville",3,1,"Normal","N2GC",260616.885006594
"4017","2021-02-12","Platteville",3,1,"Normal","PMMOVGC",11031097.4418935
"4018","2021-02-12","Platteville",3,2,"Normal","N1GC",262151.106356519
"4019","2021-02-12","Platteville",3,2,"Normal","N2GC",153023.213782318
"4020","2021-02-12","Platteville",3,2,"Normal","PMMOVGC",13752653.1970708
"4021","2021-02-12","Platteville",3,3,"Normal","N1GC",417566.704762174
"4022","2021-02-12","Platteville",3,3,"Normal","N2GC",143731.939903927
"4023","2021-02-12","Platteville",3,3,"Normal","PMMOVGC",13780926.1391631
"4024","2021-02-13","Platteville",1,1,"Normal","N1GC",1753069.28142802
"4025","2021-02-13","Platteville",1,1,"Normal","N2GC",1914408.91036376
"4026","2021-02-13","Platteville",1,1,"Normal","PMMOVGC",22366173.7212832
"4027","2021-02-13","Platteville",1,2,"Normal","N1GC",1861662.75869096
"4028","2021-02-13","Platteville",1,2,"Normal","N2GC",1726824.08149994
"4029","2021-02-13","Platteville",1,2,"Normal","PMMOVGC",23345774.8664809
"4030","2021-02-13","Platteville",1,3,"Normal","N1GC",2336311.17807791
"4031","2021-02-13","Platteville",1,3,"Normal","N2GC",1545643.3333456
"4032","2021-02-13","Platteville",1,3,"Normal","PMMOVGC",25431058.1762382
"4033","2021-02-13","Platteville",2,1,"Normal","N1GC",1516535.2369946
"4034","2021-02-13","Platteville",2,1,"Normal","N2GC",1270717.16645143
"4035","2021-02-13","Platteville",2,1,"Normal","PMMOVGC",24639301.5946475
"4036","2021-02-13","Platteville",2,2,"Normal","N1GC",1416654.86776097
"4037","2021-02-13","Platteville",2,2,"Normal","N2GC",1292897.41046502
"4038","2021-02-13","Platteville",2,2,"Normal","PMMOVGC",24290943.3818838
"4039","2021-02-13","Platteville",2,3,"Normal","N1GC",2065008.71656684
"4040","2021-02-13","Platteville",2,3,"Normal","N2GC",1545475.27404317
"4041","2021-02-13","Platteville",2,3,"Normal","PMMOVGC",24374236.8016432
"4042","2021-02-13","Platteville",3,1,"Normal","N1GC",1317089.84701437
"4043","2021-02-13","Platteville",3,1,"Normal","N2GC",1062955.5880677
"4044","2021-02-13","Platteville",3,1,"Normal","PMMOVGC",13333064.6456454
"4045","2021-02-13","Platteville",3,2,"Normal","N1GC",1339520.17362649
"4046","2021-02-13","Platteville",3,2,"Normal","N2GC",1217548.83092725
"4047","2021-02-13","Platteville",3,2,"Normal","PMMOVGC",15390144.822348
"4048","2021-02-13","Platteville",3,3,"Normal","N1GC",1572985.40717309
"4049","2021-02-13","Platteville",3,3,"Normal","N2GC",1134631.43068952
"4050","2021-02-13","Platteville",3,3,"Normal","PMMOVGC",15793909.0820901
"4051","2021-02-11","Plymouth",1,1,"Normal","N1GC",835491.54847094
"4052","2021-02-11","Plymouth",1,1,"Normal","N2GC",550317.369718894
"4053","2021-02-11","Plymouth",1,1,"Normal","PMMOVGC",6901493.61147274
"4054","2021-02-11","Plymouth",1,2,"Normal","N1GC",689363.26820323
"4055","2021-02-11","Plymouth",1,2,"Normal","N2GC",332206.568656994
"4056","2021-02-11","Plymouth",1,2,"Normal","PMMOVGC",7362456.80284891
"4057","2021-02-11","Plymouth",1,3,"Normal","N1GC",643297.183241943
"4058","2021-02-11","Plymouth",1,3,"Normal","N2GC",397402.066964389
"4059","2021-02-11","Plymouth",1,3,"Normal","PMMOVGC",6291514.3174983
"4060","2021-02-11","Plymouth",2,1,"Normal","N1GC",163725.628466682
"4061","2021-02-11","Plymouth",2,1,"Normal","N2GC",104031.489761828
"4062","2021-02-11","Plymouth",2,1,"Normal","PMMOVGC",8565446.36177434
"4063","2021-02-11","Plymouth",2,2,"Normal","N1GC",204283.676625574
"4064","2021-02-11","Plymouth",2,2,"Normal","N2GC",102614.536298458
"4065","2021-02-11","Plymouth",2,2,"Normal","PMMOVGC",9515901.13103869
"4066","2021-02-11","Plymouth",2,3,"Normal","N1GC",174787.936604096
"4067","2021-02-11","Plymouth",2,3,"Normal","N2GC",80057.5988265051
"4068","2021-02-11","Plymouth",2,3,"Normal","PMMOVGC",8631920.0955885
"4069","2021-02-11","Plymouth",3,1,"Normal","N1GC",199971.196096995
"4070","2021-02-11","Plymouth",3,1,"Normal","N2GC",123639.345831676
"4071","2021-02-11","Plymouth",3,1,"Normal","PMMOVGC",9736965.56114718
"4072","2021-02-11","Plymouth",3,2,"Normal","N1GC",249015.867989688
"4073","2021-02-11","Plymouth",3,2,"Normal","N2GC",133844.121337106
"4074","2021-02-11","Plymouth",3,2,"Normal","PMMOVGC",8741120.21472134
"4075","2021-02-11","Plymouth",3,3,"Normal","N1GC",342494.561635987
"4076","2021-02-11","Plymouth",3,3,"Normal","N2GC",144576.434927236
"4077","2021-02-11","Plymouth",3,3,"Normal","PMMOVGC",7853499.51190414
"4078","2021-02-12","Plymouth",1,1,"Normal","N1GC",76253.8802956477
"4079","2021-02-12","Plymouth",1,1,"Normal","N2GC",77126.0256257209
